# s Q0 Q2 Q4 Q6 Q8 Q10
1.886513094554299538e-02 9.996339347995683022e-01 1.144787403711029074e-07 1.853728230883911652e-07 6.510501943942577972e-08 1.032633976472687636e-07 -3.270996837137890314e-10
1.912163071615007037e-02 9.996245959353841082e-01 1.176324836280800482e-07 1.904777121908167841e-07 6.689793382146009915e-08 1.061071423591738234e-07 -3.362712970761531276e-10
1.938161798612894268e-02 9.996151839896010305e-01 1.208733735329799207e-07 1.957235850154539734e-07 6.874036458211611613e-08 1.090294249789502482e-07 -3.457030907552900540e-10
1.964514017326809622e-02 9.996056983909870075e-01 1.242038289415126199e-07 2.011143514776848257e-07 7.063368499532294006e-08 1.120324236513009372e-07 -3.554025656163921249e-10
1.991224534007201771e-02 9.995961385638555408e-01 1.276263362801833933e-07 2.066540305819471523e-07 7.257930665149200577e-08 1.151183772943726060e-07 -3.653774436184839650e-10
2.018298220252708053e-02 9.995865039280322772e-01 1.311434514449398625e-07 2.123467535081325698e-07 7.457868050839863744e-08 1.182895873340899443e-07 -3.756357249149066787e-10
2.045740013898661794e-02 9.995767938988182610e-01 1.347578017852108852e-07 2.181967667019276038e-07 7.663329810964868410e-08 1.215484193665570636e-07 -3.861854932145288676e-10
2.073554919917678166e-02 9.995670078869567377e-01 1.384720880815668896e-07 2.242084352215058735e-07 7.874469256079648225e-08 1.248973051115454028e-07 -3.970352252613466639e-10
2.101748011332488231e-02 9.995571452985954064e-01 1.422890866435019204e-07 2.303862460106621081e-07 8.091443981202362974e-08 1.283387441767405909e-07 -4.081935966398729003e-10
2.130324430141180420e-02 9.995472055352527807e-01 1.462116514349167865e-07 2.367348113497416621e-07 8.314415983707462009e-08 1.318753059951792505e-07 -4.196695397623256544e-10
2.159289388255025699e-02 9.995371879937819948e-01 1.502427162671818322e-07 2.432588723884924622e-07 8.543551787421046895e-08 1.355096317935045003e-07 -4.314722517073540895e-10
2.188648168449050871e-02 9.995270920663340553e-01 1.543852970546063160e-07 2.499633027791646011e-07 8.779022570237826481e-08 1.392444366160754838e-07 -4.436112023062251993e-10
2.218406125325540421e-02 9.995169171403215369e-01 1.586424941347762470e-07 2.568531124138096744e-07 9.021004295398479842e-08 1.430825114071348410e-07 -4.560961424865208205e-10
2.248568686290629282e-02 9.995066625983816122e-01 1.630174946550979831e-07 2.639334512679079780e-07 9.269677846502216159e-08 1.470267251522181654e-07 -4.689371128802928183e-10
2.279141352544189481e-02 9.994963278183399691e-01 1.675135750277242293e-07 2.712096133538107214e-07 9.525229166377030995e-08 1.510800270807492049e-07 -4.821444527061774399e-10
2.310129700083160542e-02 9.994859121731721752e-01 1.721341034488184341e-07 2.786870408041449945e-07 9.787849397191413779e-08 1.552454489558727324e-07 -4.957288593251573034e-10
2.341539380718529045e-02 9.994754150309664853e-01 1.768825425212734354e-07 2.863713279880624892e-07 1.005773503833997230e-07 1.595261073084595808e-07 -5.097011961383173168e-10
2.373376123106136701e-02 9.994648357548878703e-01 1.817624518895548265e-07 2.942682259134424684e-07 1.033508808113418094e-07 1.639252059786931376e-07 -5.240728046868025527e-10
2.405645733791497709e-02 9.994541737031360507e-01 1.867774910137171823e-07 3.023836465860086564e-07 1.062011617521981997e-07 1.684460384853948813e-07 -5.388553131642796882e-10
2.438354098268829054e-02 9.994434282289104132e-01 1.919314219912287575e-07 3.107236675784085513e-07 1.091303278575016989e-07 1.730919905864637909e-07 -5.540606972023379219e-10
2.471507182054475185e-02 9.994325986803697104e-01 1.972281124660849683e-07 3.192945367127217774e-07 1.121405735786795797e-07 1.778665428876909457e-07 -5.697012905988729371e-10
2.505111031774929012e-02 9.994216844005936462e-01 2.026715386218889908e-07 3.281026768776989273e-07 1.152341548592038322e-07 1.827732735266437169e-07 -5.857897963922104396e-10
2.539171776269645922e-02 9.994106847275417982e-01 2.082657882606215745e-07 3.371546909834715760e-07 1.184133908750347992e-07 1.878158609331464071e-07 -6.023392982904667529e-10
2.573695627708853448e-02 9.993995989940173130e-01 2.140150639704864818e-07 3.464573670591565936e-07 1.216806658252639013e-07 1.929980866693801874e-07 -6.193632724706420866e-10
2.608688882726556413e-02 9.993884265276227197e-01 2.199236863781550042e-07 3.560176835124623912e-07 1.250384307464272533e-07 1.983238383750731151e-07 -6.368756501468794999e-10
2.644157923568950935e-02 9.993771666507241802e-01 2.259960975267512763e-07 3.658428144577622698e-07 1.284892055170744746e-07 2.037971126767140415e-07 -6.548906285843074863e-10
2.680109219258448860e-02 9.993658186804065258e-01 2.322368642874461098e-07 3.759401353644253146e-07 1.320355806424408114e-07 2.094220184234626274e-07 -6.734229864180468881e-10
2.716549326773531198e-02 9.993543819284360641e-01 2.386506819333207940e-07 3.863172286989567493e-07 1.356802193693489896e-07 2.152027797713583261e-07 -6.924878954941473430e-10
2.753484892244643586e-02 9.993428557012160596e-01 2.452423777843381999e-07 3.969818898143004395e-07 1.394258597217385221e-07 2.211437394793730730e-07 -7.121009850953202566e-10
2.790922652166349938e-02 9.993312392997488747e-01 2.520169149638584099e-07 4.079421329912938186e-07 1.432753166228881496e-07 2.272493622754174365e-07 -7.322783562262143921e-10
2.828869434625969417e-02 9.993195320195906728e-01 2.589793962636748313e-07 4.192061976540434535e-07 1.472314840787378125e-07 2.335242383192549601e-07 -7.530365963638871859e-10
2.867332160548916389e-02 9.993077331508107841e-01 2.661350681210497190e-07 4.307825547647700573e-07 1.512973374242603668e-07 2.399730867654169505e-07 -7.743927946901545749e-10
2.906317844960974034e-02 9.992958419779502943e-01 2.734893247039668908e-07 4.426799134186564032e-07 1.554759356068564220e-07 2.466007594523851548e-07 -7.963646082098264609e-10
2.945833598267730280e-02 9.992838577799773025e-01 2.810477121463122930e-07 4.549072275457388690e-07 1.597704236735576679e-07 2.534122445772934834e-07 -8.189700764344116658e-10
2.985886627551409891e-02 9.992717798302445109e-01 2.888159328425989168e-07 4.674737029744342450e-07 1.641840350528716155e-07 2.604126707203854657e-07 -8.422279404981007863e-10
