# s Q0 Q2 Q4 Q6 Q8 Q10
3.237903711656973244e-02 9.996648103781707873e-01 2.102661850375147131e-07 7.981665050029907482e-07 5.260779767968251485e-07 5.788337263601811920e-07 4.208381416787689603e-08
3.281927872511473943e-02 9.996590871459095640e-01 2.160927092295899526e-07 8.202320045849110283e-07 5.406197175682976038e-07 5.948345025004041018e-07 4.324682831901956889e-08
3.326550607910352259e-02 9.996533083733242231e-01 2.220816191474468738e-07 8.429103230849241344e-07 5.555652469389813957e-07 6.112796131655251974e-07 4.444212582239175163e-08
3.371780056372962464e-02 9.996474735217808494e-01 2.282374779108955694e-07 8.662185921385504081e-07 5.709258498879116784e-07 6.281814778328322432e-07 4.567060848027220734e-08
3.417624467074045075e-02 9.996415820474288116e-01 2.345649783487722839e-07 8.901744266866228512e-07 5.867131296283628279e-07 6.455528662617104438e-07 4.693320350714502513e-08
3.464092201348251826e-02 9.996356334011496925e-01 2.410689467438896019e-07 9.147959387781054241e-07 6.029390166909930160e-07 6.634069084937999222e-07 4.823086425425815453e-08
3.511191734215130672e-02 9.996296270285067731e-01 2.477543466743559841e-07 9.401017517526236142e-07 6.196157782452199787e-07 6.817571051451295848e-07 4.956457095567613538e-08
3.558931655924840037e-02 9.996235623696941852e-01 2.546262830360651945e-07 9.661110149302436498e-07 6.367560278112699785e-07 7.006173379804589646e-07 5.093533149284763786e-08
3.607320673524882365e-02 9.996174388594845084e-01 2.616900060475485432e-07 9.928434185368617634e-07 6.543727350127990094e-07 7.200018808284148775e-07 5.234418218760354435e-08
3.656367612448138682e-02 9.996112559271763676e-01 2.689509155100330741e-07 1.020319209254868941e-06 6.724792358549302339e-07 7.399254107791875751e-07 5.379218861179793159e-08
3.706081418122499083e-02 9.996050129965419195e-01 2.764145651243103047e-07 1.048559206128940271e-06 6.910892431785855513e-07 7.604030197244531970e-07 5.528044642358528769e-08
3.756471157602369465e-02 9.995987094857727850e-01 2.840866669492106119e-07 1.077584816954312256e-06 7.102168574434356679e-07 7.814502262296209164e-07 5.681008222734453324e-08
3.807546021222371624e-02 9.995923448074273132e-01 2.919730959782662405e-07 1.107418055122188458e-06 7.298765777999149850e-07 8.030829877540711851e-07 5.838225445913697631e-08
3.859315324273520503e-02 9.995859183683748483e-01 3.000798949196279163e-07 1.138081557050561164e-06 7.500833136032342643e-07 8.253177132101588766e-07 5.999815429475676699e-08
3.911788508702192246e-02 9.995794295697423282e-01 3.084132789813294647e-07 1.169598599932005060e-06 7.708523960213858945e-07 8.481712759218726196e-07 6.165900659045611108e-08
3.964975144832197373e-02 9.995728778068568854e-01 3.169796409354147352e-07 1.201993120190381157e-06 7.921995902234751458e-07 8.716610269265637567e-07 6.336607084467495534e-08
4.018884933110263014e-02 9.995662624691924458e-01 3.257855562631882051e-07 1.235289732378526821e-06 8.141411078007123172e-07 8.958048086810159042e-07 6.512064219088472742e-08
4.073527705875248928e-02 9.995595829403098875e-01 3.348377884537049088e-07 1.269513748628150721e-06 8.366936195503371139e-07 9.206209691672779581e-07 6.692405241931830136e-08
4.128913429151419290e-02 9.995528385978031949e-01 3.441432945271618017e-07 1.304691198761366175e-06 8.598742687515747233e-07 9.461283763923999251e-07 6.877767102526541111e-08
4.185052204466096354e-02 9.995460288132400617e-01 3.537092305864758932e-07 1.340848850799662951e-06 8.837006845883994290e-07 9.723464333460347430e-07 7.068290629423697306e-08
4.241954270692029766e-02 9.995391529521038265e-01 3.635429576707452916e-07 1.378014232262686240e-06 9.081909962057189925e-07 9.992950933596186330e-07 7.264120641234888809e-08
4.299630005914809039e-02 9.995322103737358521e-01 3.736520477140246091e-07 1.416215651993046828e-06 9.333638470540384455e-07 1.026994875931410361e-06 7.465406061225156805e-08
4.358089929325677236e-02 9.995252004312745742e-01 3.840442896956122394e-07 1.455482222639277332e-06 9.592384096780371203e-07 1.055466883010919032e-06 7.672300035186021750e-08
4.417344703140068524e-02 9.995181224715965485e-01 3.947276959599803352e-07 1.495843883776832957e-06 9.858344009129537168e-07 1.084732815762184698e-06 7.884960052804732687e-08
