# s Q0 Q2 Q4 Q6 Q8 Q10
3.756471157602369465e-02 9.997446768746131029e-01 2.501986235846782940e-07 5.456957833768176135e-07 2.283577910204797962e-07 8.043707053986996908e-07 -2.249660889591361225e-07
3.807546021222371624e-02 9.997405039926062775e-01 2.571456346269043186e-07 5.608064420516912058e-07 2.346816400916984115e-07 8.266364838510719673e-07 -2.311941737331772578e-07
3.859315324273520503e-02 9.997362875771242940e-01 2.642868208678870555e-07 5.763377539941794443e-07 2.411815534240709246e-07 8.495217791425203816e-07 -2.375955802941611396e-07
3.911788508702192246e-02 9.997320271741968467e-01 2.716276610155361095e-07 5.923015176590317880e-07 2.478624700339436911e-07 8.730439540750986137e-07 -2.441751676433250684e-07
3.964975144832197373e-02 9.997277223251244127e-01 2.791737904053405378e-07 6.087098658305468166e-07 2.547294689677835102e-07 8.972208628906250082e-07 -2.509379323316626971e-07
4.018884933110263014e-02 9.997233725664275150e-01 2.869310055328431040e-07 6.255752752380742601e-07 2.617877732901845791e-07 9.220708653912993755e-07 -2.578890124523632968e-07
4.073527705875248928e-02 9.997189774297985387e-01 2.949052687215528764e-07 6.429105764521969590e-07 2.690427541895012981e-07 9.476128414712739205e-07 -2.650336917484743444e-07
4.128913429151419290e-02 9.997145364420504388e-01 3.031027130382016116e-07 6.607289640062106723e-07 2.764999353759039014e-07 9.738662059309341242e-07 -2.723774036161260588e-07
4.185052204466096354e-02 9.997100491250660026e-01 3.115296471358110667e-07 6.790440069417216462e-07 2.841649972611644969e-07 1.000850924006284014e-06 -2.799257356756796441e-07
4.241954270692029766e-02 9.997055149957476683e-01 3.201925604607152284e-07 6.978696595336792183e-07 2.920437816096584397e-07 1.028587527066696807e-06 -2.876844340226797669e-07
4.299630005914809039e-02 9.997009335659644558e-01 3.290981285041370573e-07 7.172202723939001189e-07 3.001422961499849746e-07 1.057097128913751582e-06 -2.956594078310647431e-07
4.358089929325677236e-02 9.996963043424995643e-01 3.382532182327810402e-07 7.371106038870018160e-07 3.084667193571256260e-07 1.086401442527832635e-06 -3.038567340452024760e-07
