59 2
k power
8.05565e-03 1.15834e+04
1.28387e-02 4.84191e+04
1.77584e-02 4.28776e+04
2.26862e-02 3.76934e+04
2.76450e-02 3.41894e+04
3.26261e-02 2.90585e+04
3.76152e-02 2.53466e+04
4.26121e-02 2.11222e+04
4.75881e-02 1.97532e+04
5.25764e-02 1.72648e+04
5.75766e-02 1.65833e+04
6.25706e-02 1.34472e+04
6.75643e-02 1.46815e+04
7.25546e-02 1.41211e+04
7.75520e-02 1.29105e+04
8.25499e-02 1.22470e+04
8.75466e-02 1.14110e+04
9.25461e-02 1.01627e+04
9.75410e-02 8.66504e+03
1.02539e-01 6.74940e+03
1.07538e-01 7.33015e+03
1.12539e-01 6.34381e+03
1.17539e-01 6.58762e+03
1.22534e-01 6.23252e+03
1.27532e-01 5.44772e+03
1.32531e-01 6.36236e+03
1.37529e-01 5.51802e+03
1.42529e-01 4.63514e+03
1.47527e-01 3.87704e+03
1.52526e-01 3.64924e+03
1.57526e-01 2.11278e+03
1.62527e-01 1.85873e+03
1.67528e-01 3.23209e+03
1.72524e-01 3.57606e+03
1.77522e-01 2.41997e+03
1.82524e-01 2.73309e+03
1.87522e-01 2.41059e+03
1.92522e-01 2.17911e+03
1.97523e-01 2.38054e+03
2.02522e-01 1.71311e+03
2.07520e-01 1.97093e+03
2.12520e-01 1.30738e+03
2.17519e-01 1.55743e+03
2.22517e-01 1.93107e+03
2.27517e-01 1.92796e+03
2.32517e-01 1.66662e+03
2.37517e-01 1.12261e+03
2.42517e-01 9.51906e+02
2.47517e-01 1.21346e+03
2.52517e-01 1.15734e+03
2.57516e-01 1.21255e+03
2.62515e-01 1.17295e+03
2.67515e-01 1.31601e+03
2.72514e-01 1.00948e+03
2.77515e-01 9.58875e+02
2.82515e-01 5.60234e+02
2.87514e-01 8.60570e+02
2.92514e-01 9.40977e+02
2.97513e-01 3.25820e+02
8.05565e-03 3.38400e+03
1.28387e-02 3.21184e+04
1.77584e-02 3.22763e+03
2.26862e-02 2.30844e+04
2.76450e-02 -3.36358e+03
3.26261e-02 8.26883e+03
3.76152e-02 1.42865e+04
4.26121e-02 1.61403e+04
4.75881e-02 1.27335e+04
5.25764e-02 7.58319e+03
5.75766e-02 1.06836e+04
6.25706e-02 1.03725e+04
6.75643e-02 5.94693e+03
7.25546e-02 4.53198e+03
7.75520e-02 6.20697e+03
8.25499e-02 4.73822e+03
8.75466e-02 2.83205e+02
9.25461e-02 -6.24192e+02
9.75410e-02 9.39148e+02
1.02539e-01 3.42501e+03
1.07538e-01 1.72636e+03
1.12539e-01 1.16584e+03
1.17539e-01 8.71625e+02
1.22534e-01 2.75983e+03
1.27532e-01 7.67940e+02
1.32531e-01 -7.02460e+02
1.37529e-01 5.06764e+02
1.42529e-01 3.75091e+02
1.47527e-01 1.30187e+03
1.52526e-01 -5.34427e+02
1.57526e-01 -1.05590e+03
1.62527e-01 -8.50665e+02
1.67528e-01 5.13384e+01
1.72524e-01 9.79112e+01
1.77522e-01 1.43350e+03
1.82524e-01 -1.46243e+03
1.87522e-01 -1.19869e+03
1.92522e-01 -6.53256e+02
1.97523e-01 6.75042e+01
2.02522e-01 -6.48999e+02
2.07520e-01 6.71418e+02
2.12520e-01 8.63807e+02
2.17519e-01 2.69299e+02
2.22517e-01 7.17613e+01
2.27517e-01 -7.23223e+02
2.32517e-01 -2.78756e+02
2.37517e-01 8.70035e+02
2.42517e-01 4.09186e+02
2.47517e-01 -2.90726e+02
2.52517e-01 -2.40579e+01
2.57516e-01 -3.06377e+02
2.62515e-01 5.55771e+02
2.67515e-01 1.58825e+02
2.72514e-01 7.89781e+02
2.77515e-01 1.11444e+02
2.82515e-01 -1.76968e+02
2.87514e-01 -1.65584e+02
2.92514e-01 -1.09516e+03
2.97513e-01 5.02233e+02
