59 2
k power
8.01858e-03 1.21161e+04
1.28441e-02 3.58033e+04
1.77514e-02 4.17232e+04
2.26910e-02 4.51014e+04
2.76613e-02 3.51926e+04
3.26316e-02 2.95047e+04
3.76089e-02 2.88155e+04
4.25899e-02 2.42107e+04
4.75838e-02 1.89980e+04
5.25894e-02 1.91675e+04
5.75770e-02 1.73565e+04
6.25679e-02 1.25235e+04
6.75637e-02 1.29779e+04
7.25587e-02 1.42792e+04
7.75534e-02 1.31749e+04
8.25494e-02 1.29227e+04
8.75470e-02 1.17925e+04
9.25421e-02 9.65340e+03
9.75420e-02 1.01885e+04
1.02542e-01 6.84590e+03
1.07541e-01 7.41405e+03
1.12539e-01 6.67823e+03
1.17536e-01 5.68878e+03
1.22536e-01 4.86312e+03
1.27533e-01 4.13166e+03
1.32529e-01 4.57798e+03
1.37528e-01 5.34137e+03
1.42529e-01 5.33451e+03
1.47530e-01 4.70022e+03
1.52529e-01 3.77105e+03
1.57528e-01 4.66562e+03
1.62527e-01 4.65242e+03
1.67527e-01 4.05811e+03
1.72526e-01 2.88320e+03
1.77523e-01 1.95638e+03
1.82522e-01 2.48155e+03
1.87521e-01 2.22037e+03
1.92521e-01 2.26591e+03
1.97520e-01 1.82265e+03
2.02519e-01 1.45461e+03
2.07520e-01 1.99952e+03
2.12519e-01 1.81742e+03
2.17519e-01 1.96773e+03
2.22518e-01 1.71783e+03
2.27517e-01 7.84320e+02
2.32518e-01 8.97344e+01
2.37519e-01 1.25091e+03
2.42519e-01 7.66844e+02
2.47519e-01 9.20047e+02
2.52518e-01 9.63734e+02
2.57516e-01 1.36509e+03
2.62515e-01 1.28643e+03
2.67514e-01 9.99523e+02
2.72514e-01 8.32641e+02
2.77515e-01 1.34359e+03
2.82515e-01 8.79875e+02
2.87515e-01 9.06133e+02
2.92514e-01 5.32688e+02
2.97513e-01 7.78094e+02
8.01858e-03 6.80731e+04
1.28441e-02 1.70325e+04
1.77514e-02 1.76073e+04
2.26910e-02 3.89411e+04
2.76613e-02 7.21088e+03
3.26316e-02 2.00198e+04
3.76089e-02 2.33400e+04
4.25899e-02 1.07856e+04
4.75838e-02 5.83221e+03
5.25894e-02 7.86563e+02
5.75770e-02 3.80994e+03
6.25679e-02 3.93101e+03
6.75637e-02 7.57503e+03
7.25587e-02 6.32808e+03
7.75534e-02 5.08059e+03
8.25494e-02 2.55516e+03
8.75470e-02 -5.51610e+02
9.25421e-02 5.94059e+02
9.75420e-02 3.94406e+03
1.02542e-01 3.84651e+03
1.07541e-01 6.56670e+03
1.12539e-01 4.46023e+03
1.17536e-01 1.85612e+03
1.22536e-01 1.57788e+03
1.27533e-01 3.81890e+03
1.32529e-01 3.46701e+03
1.37528e-01 1.64434e+03
1.42529e-01 1.26913e+03
1.47530e-01 2.63534e+03
1.52529e-01 -2.29621e+02
1.57528e-01 1.64850e+03
1.62527e-01 1.66610e+03
1.67527e-01 1.82815e+03
1.72526e-01 1.92870e+03
1.77523e-01 7.44547e+02
1.82522e-01 1.81415e+03
1.87521e-01 -6.44560e+02
1.92521e-01 7.18374e+02
1.97520e-01 1.89457e+03
2.02519e-01 -1.03837e+02
2.07520e-01 -3.07486e+02
2.12519e-01 1.51255e+01
2.17519e-01 8.57600e+02
2.22518e-01 -1.16514e+03
2.27517e-01 -9.83534e+02
2.32518e-01 1.56347e+02
2.37519e-01 2.83191e+02
2.42519e-01 1.32628e+03
2.47519e-01 9.91396e+02
2.52518e-01 3.35210e+02
2.57516e-01 2.57971e+02
2.62515e-01 1.08495e+03
2.67514e-01 1.13278e+02
2.72514e-01 -4.12917e+02
2.77515e-01 1.08001e+03
2.82515e-01 6.58476e+02
2.87515e-01 -1.69296e+02
2.92514e-01 -3.56649e+02
2.97513e-01 7.40831e+02
