60 2
k power
3.75378e-03 1.45972e+04
8.05040e-03 3.43344e+04
1.28486e-02 3.43911e+04
1.77516e-02 3.45247e+04
2.26918e-02 3.30471e+04
2.76480e-02 3.10644e+04
3.26126e-02 2.60635e+04
3.76111e-02 2.38410e+04
4.26130e-02 2.33877e+04
4.76051e-02 2.16425e+04
5.25913e-02 2.27396e+04
5.75684e-02 1.81096e+04
6.25625e-02 1.53531e+04
6.75666e-02 1.63761e+04
7.25730e-02 1.49035e+04
7.75647e-02 1.16970e+04
8.25476e-02 1.23788e+04
8.75441e-02 1.21861e+04
9.25437e-02 1.09518e+04
9.75415e-02 8.88908e+03
1.02541e-01 6.00084e+03
1.07542e-01 6.55089e+03
1.12541e-01 5.81502e+03
1.17533e-01 7.77982e+03
1.22524e-01 5.91651e+03
1.27531e-01 5.18686e+03
1.32537e-01 5.83760e+03
1.37532e-01 5.28611e+03
1.42526e-01 4.51766e+03
1.47525e-01 4.64333e+03
1.52527e-01 4.43034e+03
1.57525e-01 4.13317e+03
1.62524e-01 3.78130e+03
1.67524e-01 3.41787e+03
1.72523e-01 2.51954e+03
1.77521e-01 2.91974e+03
1.82521e-01 2.71283e+03
1.87522e-01 2.76098e+03
1.92522e-01 2.88878e+03
1.97522e-01 1.49569e+03
2.02520e-01 1.21335e+03
2.07516e-01 1.17584e+03
2.12515e-01 1.78797e+03
2.17519e-01 1.80617e+03
2.22521e-01 1.64943e+03
2.27520e-01 1.44777e+03
2.32521e-01 8.87438e+02
2.37519e-01 1.47803e+03
2.42517e-01 1.51066e+03
2.47516e-01 9.63617e+02
2.52517e-01 7.74500e+02
2.57519e-01 9.43758e+02
2.62519e-01 1.14650e+03
2.67517e-01 8.10797e+02
2.72515e-01 9.89297e+02
2.77516e-01 9.99734e+02
2.82516e-01 1.42040e+03
2.87515e-01 7.22703e+02
2.92513e-01 8.58523e+02
2.97512e-01 5.38266e+02
3.75378e-03 -8.65800e+04
8.05040e-03 -2.14585e+04
1.28486e-02 2.34988e+04
1.77516e-02 3.85396e+03
2.26918e-02 1.12313e+04
2.76480e-02 1.29690e+04
3.26126e-02 1.93649e+04
3.76111e-02 1.00054e+04
4.26130e-02 9.61812e+03
4.76051e-02 9.08203e+03
5.25913e-02 1.00500e+04
5.75684e-02 1.42933e+04
6.25625e-02 3.87924e+03
6.75666e-02 3.17826e+03
7.25730e-02 5.31468e+03
7.75647e-02 2.04664e+03
8.25476e-02 3.25929e+03
8.75441e-02 3.79519e+03
9.25437e-02 3.24005e+03
9.75415e-02 1.15797e+03
1.02541e-01 2.26111e+03
1.07542e-01 2.98991e+03
1.12541e-01 5.89204e+02
1.17533e-01 1.68064e+03
1.22524e-01 6.35372e+02
1.27531e-01 2.37448e+03
1.32537e-01 5.26405e+03
1.37532e-01 2.47704e+03
1.42526e-01 2.40924e+03
1.47525e-01 8.78163e+02
1.52527e-01 -5.06102e+02
1.57525e-01 -2.09171e+02
1.62524e-01 1.09253e+03
1.67524e-01 -2.10060e+02
1.72523e-01 -1.28927e+02
1.77521e-01 2.46490e+03
1.82521e-01 1.84011e+03
1.87522e-01 1.76891e+03
1.92522e-01 2.71528e+02
1.97522e-01 -3.90022e+02
2.02520e-01 1.56787e+03
2.07516e-01 7.38040e+02
2.12515e-01 -2.57994e+02
2.17519e-01 -5.22658e+01
2.22521e-01 -8.72796e+02
2.27520e-01 -7.68486e+00
2.32521e-01 -8.50971e+02
2.37519e-01 -7.49590e+02
2.42517e-01 -9.11326e+02
2.47516e-01 7.82475e+02
2.52517e-01 3.34330e+02
2.57519e-01 7.59891e+02
2.62519e-01 -2.58324e+02
2.67517e-01 -6.29808e+02
2.72515e-01 -1.97024e+02
2.77516e-01 -4.31899e+02
2.82516e-01 -9.59856e+02
2.87515e-01 -5.91836e+02
2.92513e-01 -6.12106e+02
2.97512e-01 -1.00261e+03
