1.000000000000000021e-02 1.000000000000000000e+00 4.147414870481966786e-08 1.172122858920029778e-07 1.542644529831463601e-08 1.540034375282881392e-08 -3.347867065773536952e-08
1.013596500938556896e-02 9.999821224665731423e-01 4.261286291584926704e-08 1.204313786799021993e-07 1.585009904137219416e-08 1.582342408170467399e-08 -3.439811225803772552e-08
1.027377866714885950e-02 9.999641226500460833e-01 4.378288602018361633e-08 1.237390182008195536e-07 1.628540548027574111e-08 1.625814736323770442e-08 -3.534284426984574212e-08
1.041346610843927462e-02 9.999459997161979086e-01 4.498508066856847318e-08 1.271376457446645614e-07 1.673268586095146265e-08 1.670483482431805120e-08 -3.631356394833108628e-08
1.055505281015629848e-02 9.999277528251455660e-01 4.622033335397444320e-08 1.306297701395679069e-07 1.719227031549462927e-08 1.716381658780681363e-08 -3.731098783748251996e-08
1.069856459559610611e-02 9.999093811313086722e-01 4.748955507373798752e-08 1.342179696302294757e-07 1.766449810926331461e-08 1.763543192032921669e-08 -3.833585230652928485e-08
1.084402763916134105e-02 9.998908837833684338e-01 4.879368200973918276e-08 1.379048938075490875e-07 1.814971789471618347e-08 1.812002948684950638e-08 -3.938891410100842278e-08
1.099146847113493392e-02 9.998722599242314546e-01 5.013367622809071956e-08 1.416932655937201529e-07 1.864828797254459345e-08 1.861796761257872509e-08 -4.047095090967032183e-08
1.114091398251883941e-02 9.998535086909897673e-01 5.151052639797211550e-08 1.455858832817658440e-07 1.916057655996419301e-08 1.912961455208321661e-08 -4.158276194693034788e-08
1.129239142993853674e-02 9.998346292148819758e-01 5.292524849328677478e-08 1.495856226049857442e-07 1.968696205136656012e-08 1.965534879861629722e-08 -4.272516852400749076e-08
1.144592844061424926e-02 9.998156206212547303e-01 5.437888670280501119e-08 1.536954390054493386e-07 2.022783336301494234e-08 2.019555923843624692e-08 -4.389901477617371060e-08
1.160155301739971417e-02 9.997964820295220933e-01 5.587251398555734447e-08 1.579183696813551690e-07 2.078359013292294914e-08 2.075064563855976658e-08 -4.510516812831311012e-08
1.175929354388950687e-02 9.997772125531263487e-01 5.740723302415695346e-08 1.622575359783329043e-07 2.135464308170024231e-08 2.132101881732603793e-08 -4.634452005723977501e-08
1.191917878959576627e-02 9.997578112994984778e-01 5.898417701268062665e-08 1.667161457041280520e-07 2.194141430545403765e-08 2.190710098617090798e-08 -4.761798673286478971e-08
1.208123791519533259e-02 9.997382773700168590e-01 6.060451050515110202e-08 1.712974955368799727e-07 2.254433759257206202e-08 2.250932606751592216e-08 -4.892650970594357346e-08
1.224550047784821530e-02 9.997186098599676329e-01 6.226943028762137758e-08 1.760049735005538569e-07 2.316385874933608694e-08 2.312814002154453977e-08 -5.027105661499878510e-08
1.241199643658837636e-02 9.996988078585028470e-01 6.398016627507894031e-08 1.808420615109866629e-07 2.380043593482121644e-08 2.376400118232304836e-08 -5.165262191340717790e-08
1.258075615778781603e-02 9.996788704485999322e-01 6.573798243324279776e-08 1.858123379927739405e-07 2.445454000511027737e-08 2.441738060329861936e-08 -5.307222761671480568e-08
1.275181042069493259e-02 9.996587967070208469e-01 6.754417772601531789e-08 1.909194805691717146e-07 2.512665486710938784e-08 2.508876241246344550e-08 -5.453092407080134264e-08
1.292519042304821064e-02 9.996385857042702217e-01 6.940008709009557000e-08 1.961672688292946529e-07 2.581727784252744115e-08 2.577864417775027866e-08 -5.602979074211617608e-08
1.310092778676621127e-02 9.996182365045523932e-01 7.130708243614168255e-08 2.015595871709004085e-07 2.652692004179434357e-08 2.648753728243828236e-08 -5.756993702949749402e-08
1.327905456371494472e-02 9.995977481657305486e-01 7.326657367877731982e-08 2.071004277252724727e-07 2.725610674877453800e-08 2.721596731142786229e-08 -5.915250309943434655e-08
1.345960324155364221e-02 9.995771197392835372e-01 7.528000979488438712e-08 2.127938933626487672e-07 2.800537781607109985e-08 2.796447444818432002e-08 -6.077866074432739856e-08
1.364260674966003006e-02 9.995563502702639047e-01 7.734887991202234202e-08 2.186442007834227249e-07 2.877528807160780842e-08 2.873361388304056612e-08 -6.244961426524181226e-08
1.382809846513614535e-02 9.995354387972539278e-01 7.947471442716020764e-08 2.246556836956707916e-07 2.956640773656168494e-08 2.952395623293558854e-08 -6.416660137930932448e-08
1.401611221889583273e-02 9.995143843523225380e-01 8.165908615711195698e-08 2.308327960829645885e-07 3.037932285516650204e-08 3.033608797311278806e-08 -6.593089415291019518e-08
1.420668230183496847e-02 9.994931859609829106e-01 8.390361148320108839e-08 2.371801155346953222e-07 3.121463572116081856e-08 3.117061191337683601e-08 -6.774379993284982538e-08
1.439984347108564690e-02 9.994718426421463908e-01 8.620995171772310748e-08 2.437023468134480166e-07 3.207296539327525087e-08 3.202814752438431139e-08 -6.960666244449643482e-08
1.459563095635533526e-02 9.994503534080806384e-01 8.857981412828121090e-08 2.504043252373135760e-07 3.295494807064370876e-08 3.290933160216576421e-08 -7.152086263852707676e-08
1.479408046635224960e-02 9.994287172643643302e-01 9.101495337319694578e-08 2.572910204437110532e-07 3.386123763411866337e-08 3.381481862045315283e-08 -7.348781984515795500e-08
1.499522819529809474e-02 9.994069332098418634e-01 9.351717278537938255e-08 2.643675401163082125e-07 3.479250612486204720e-08 3.474528125949708454e-08 -7.550899281856265001e-08
1.519911082952933937e-02 9.993850002365789464e-01 9.608832573052431405e-08 2.716391338447861865e-07 3.574944425197596395e-08 3.570141091622008221e-08 -7.758588083907669284e-08
1.540576555418826481e-02 9.993629173298171908e-01 9.873031700418940820e-08 2.791111970953950908e-07 3.673276191469886446e-08 3.668391822905728975e-08 -7.972002484703613309e-08
