# k P0 P2 modes
3.7081e-03      1.9075e+04      4.4444e+03      1.9100e+02     
8.0186e-03      3.1593e+04      1.2790e+04      1.3800e+03     
1.2844e-02      3.6568e+04      1.6193e+04      3.7700e+03     
1.7751e-02      3.6868e+04      1.4493e+04      7.2560e+03     
2.2691e-02      3.5154e+04      1.5151e+04      1.2010e+04     
2.7661e-02      3.1687e+04      1.1882e+04      1.7924e+04     
3.2632e-02      2.8155e+04      1.1493e+04      2.4910e+04     
3.7609e-02      2.4830e+04      9.7003e+03      3.3240e+04     
4.2590e-02      2.2321e+04      8.5356e+03      4.2566e+04     
4.7584e-02      2.0035e+04      7.7212e+03      5.3478e+04     
5.2589e-02      1.8237e+04      6.8224e+03      6.5258e+04     
5.7577e-02      1.6945e+04      6.4973e+03      7.7788e+04     
6.2568e-02      1.5854e+04      6.0484e+03      9.2438e+04     
6.7564e-02      1.4799e+04      5.4822e+03      1.0741e+05     
7.2559e-02      1.3666e+04      4.7890e+03      1.2424e+05     
7.7553e-02      1.2474e+04      4.2997e+03      1.4157e+05     
8.2549e-02      1.1225e+04      3.7918e+03      1.6089e+05     
8.7547e-02      1.0080e+04      3.3146e+03      1.8054e+05     
9.2542e-02      9.0039e+03      3.0940e+03      2.0200e+05     
9.7542e-02      8.2086e+03      2.7794e+03      2.2454e+05     
1.0254e-01      7.4782e+03      2.3734e+03      2.4804e+05     
1.0754e-01      6.8865e+03      2.1398e+03      2.7288e+05     
1.1254e-01      6.4367e+03      1.9290e+03      2.9859e+05     
1.1754e-01      6.1006e+03      1.7483e+03      3.2592e+05     
1.2254e-01      5.7046e+03      1.4627e+03      3.5433e+05     
1.2753e-01      5.4045e+03      1.3792e+03      3.8342e+05     
1.3253e-01      5.0810e+03      1.0908e+03      4.1423e+05     
1.3753e-01      4.7422e+03      1.3117e+03      4.4637e+05     
1.4253e-01      4.3907e+03      9.2525e+02      4.7956e+05     
1.4753e-01      4.0477e+03      1.0218e+03      5.1353e+05     
1.5253e-01      3.7360e+03      6.9706e+02      5.4893e+05     
1.5753e-01      3.4321e+03      6.9118e+02      5.8555e+05     
1.6253e-01      3.1959e+03      6.4491e+02      6.2309e+05     
1.6753e-01      2.9589e+03      5.3208e+02      6.6262e+05     
1.7253e-01      2.7985e+03      3.6738e+02      7.0167e+05     
1.7752e-01      2.6587e+03      3.9556e+02      7.4376e+05     
1.8252e-01      2.4995e+03      3.9938e+02      7.8562e+05     
1.8752e-01      2.3483e+03      3.4591e+02      8.3010e+05     
1.9252e-01      2.2149e+03      2.6735e+02      8.7442e+05     
1.9752e-01      2.0565e+03      2.5311e+02      9.2068e+05     
2.0252e-01      1.9702e+03      7.3880e+01      9.6772e+05     
2.0752e-01      1.8340e+03      9.3079e+01      1.0166e+06     
2.1252e-01      1.7274e+03      -6.9301e+00     1.0655e+06     
2.1752e-01      1.6256e+03      1.0924e+02      1.1167e+06     
2.2252e-01      1.4982e+03      -3.4867e+01     1.1679e+06     
2.2752e-01      1.3881e+03      -4.2285e+01     1.2220e+06     
2.3252e-01      1.3037e+03      9.3771e+01      1.2756e+06     
2.3752e-01      1.2314e+03      -4.4830e+01     1.3322e+06     
2.4252e-01      1.1829e+03      -6.7384e+01     1.3876e+06     
2.4752e-01      1.1116e+03      -8.3013e+01     1.4460e+06     
2.5252e-01      1.0363e+03      -1.4200e+02     1.5040e+06     
2.5752e-01      9.9557e+02      -9.0828e+01     1.5648e+06     
2.6252e-01      9.3834e+02      -1.7382e+02     1.6261e+06     
2.6751e-01      8.9029e+02      -1.5001e+02     1.6885e+06     
2.7251e-01      8.2561e+02      -9.4763e+01     1.7529e+06     
2.7751e-01      7.7424e+02      -1.2024e+02     1.8179e+06     
2.8252e-01      7.2432e+02      -1.3300e+02     1.8833e+06     
2.8752e-01      6.6682e+02      -1.6022e+02     1.9511e+06     
2.9251e-01      6.1847e+02      -7.1594e+01     2.0185e+06     
2.9751e-01      5.9114e+02      -1.5288e+02     2.0886e+06     
3.0251e-01      5.7232e+02      -1.6076e+02     2.1598e+06     
3.0751e-01      5.2474e+02      -1.7908e+02     2.2320e+06     
3.1251e-01      4.9946e+02      -1.8064e+02     2.3040e+06     
3.1751e-01      4.6078e+02      -8.9414e+01     2.3796e+06     
3.2251e-01      4.3333e+02      -4.7519e+01     2.4550e+06     
3.2751e-01      3.8884e+02      -1.3264e+02     2.5320e+06     
3.3251e-01      3.8006e+02      -8.6760e+01     2.6095e+06     
3.3751e-01      3.5770e+02      -1.3276e+02     2.6876e+06     
3.4251e-01      3.2952e+02      -1.2472e+02     2.7682e+06     
3.4751e-01      3.0341e+02      -1.7522e+02     2.8494e+06     
3.5251e-01      2.7656e+02      -9.4783e+01     2.9332e+06     
3.5751e-01      2.5793e+02      -1.1414e+02     3.0162e+06     
3.6251e-01      2.3836e+02      -8.4955e+01     3.1017e+06     
3.6751e-01      2.2835e+02      -7.3265e+01     3.1877e+06     
3.7251e-01      2.2534e+02      -5.6469e+01     3.2753e+06     
3.7751e-01      2.0874e+02      -1.3836e+02     3.3626e+06     
3.8251e-01      1.9182e+02      -2.3027e+01     3.4523e+06     
3.8751e-01      1.8132e+02      -4.7565e+01     3.5442e+06     
3.9251e-01      1.7105e+02      -4.7487e+01     3.6361e+06     
3.9751e-01      1.5366e+02      -5.8595e+01     3.7286e+06     
4.0251e-01      1.3328e+02      -7.4483e+01     3.8232e+06     
4.0751e-01      1.2585e+02      -7.4966e+01     3.9189e+06     
4.1251e-01      1.1403e+02      -1.2895e+01     4.0169e+06     
4.1751e-01      1.1137e+02      -4.7160e+01     4.1126e+06     
4.2251e-01      1.0066e+02      -2.7081e+01     4.2134e+06     
4.2751e-01      8.7863e+01      -8.7285e+01     4.3129e+06     
