# k P0 P2 modes
3.7054e-03      3.9131e+04      -2.9645e+04     8.3000e+01     
8.0027e-03      3.5010e+04      8.0055e+03      5.9600e+02     
1.2850e-02      3.8318e+04      1.4159e+04      1.6480e+03     
1.7764e-02      3.8778e+04      1.2789e+04      3.1560e+03     
2.2684e-02      3.6651e+04      1.5788e+04      5.1760e+03     
2.7646e-02      3.3058e+04      1.2307e+04      7.8040e+03     
3.2636e-02      2.9079e+04      1.1192e+04      1.0874e+04     
3.7623e-02      2.5670e+04      8.7908e+03      1.4442e+04     
4.2607e-02      2.2697e+04      8.0185e+03      1.8544e+04     
4.7584e-02      2.0464e+04      7.0562e+03      2.3040e+04     
5.2572e-02      1.8674e+04      6.8952e+03      2.8366e+04     
5.7566e-02      1.7229e+04      5.9293e+03      3.3818e+04     
6.2559e-02      1.6039e+04      5.8699e+03      4.0130e+04     
6.7563e-02      1.4989e+04      4.8730e+03      4.6838e+04     
7.2561e-02      1.3766e+04      4.4353e+03      5.3826e+04     
7.7552e-02      1.2510e+04      3.7591e+03      6.1584e+04     
8.2550e-02      1.1333e+04      3.4666e+03      6.9864e+04     
8.7545e-02      1.0175e+04      3.0172e+03      7.8404e+04     
9.2544e-02      9.0911e+03      2.4571e+03      8.7902e+04     
9.7542e-02      8.1609e+03      1.9577e+03      9.7310e+04     
1.0253e-01      7.4054e+03      1.7468e+03      1.0772e+05     
1.0754e-01      6.8433e+03      1.6682e+03      1.1865e+05     
1.1254e-01      6.4130e+03      1.5566e+03      1.2991e+05     
1.1754e-01      5.9971e+03      1.2562e+03      1.4138e+05     
1.2253e-01      5.6541e+03      1.0935e+03      1.5396e+05     
1.2753e-01      5.2997e+03      8.2255e+02      1.6672e+05     
1.3253e-01      4.9492e+03      7.3570e+02      1.7981e+05     
1.3753e-01      4.6017e+03      6.3895e+02      1.9428e+05     
1.4253e-01      4.2524e+03      5.4806e+02      2.0777e+05     
1.4753e-01      3.8948e+03      3.0029e+02      2.2328e+05     
1.5253e-01      3.5460e+03      1.5811e+02      2.3850e+05     
1.5753e-01      3.2426e+03      3.0416e+02      2.5444e+05     
1.6253e-01      3.0168e+03      1.6634e+02      2.7068e+05     
1.6753e-01      2.8064e+03      9.7782e+01      2.8771e+05     
1.7253e-01      2.6363e+03      9.4169e+01      3.0520e+05     
1.7753e-01      2.4818e+03      -1.5882e+01     3.2301e+05     
1.8253e-01      2.3398e+03      -8.9251e+01     3.4181e+05     
1.8753e-01      2.2027e+03      -8.9699e+01     3.6002e+05     
1.9252e-01      2.0673e+03      -2.1883e+02     3.7973e+05     
1.9752e-01      1.9405e+03      -2.1595e+02     3.9966e+05     
2.0251e-01      1.8011e+03      -1.2643e+02     4.2032e+05     
2.0752e-01      1.6857e+03      -2.5972e+02     4.4207e+05     
2.1252e-01      1.5760e+03      -1.9925e+02     4.6264e+05     
2.1752e-01      1.4444e+03      -1.2261e+02     4.8582e+05     
2.2252e-01      1.3658e+03      -2.5543e+02     5.0730e+05     
2.2752e-01      1.2713e+03      -2.3397e+02     5.3078e+05     
2.3252e-01      1.1927e+03      -3.0460e+02     5.5452e+05     
2.3752e-01      1.1284e+03      -2.6058e+02     5.7801e+05     
2.4252e-01      1.0663e+03      -3.1946e+02     6.0327e+05     
2.4752e-01      1.0116e+03      -2.8223e+02     6.2775e+05     
2.5252e-01      9.3360e+02      -3.4020e+02     6.5330e+05     
2.5751e-01      8.9108e+02      -3.0273e+02     6.7990e+05     
2.6251e-01      8.3625e+02      -2.5695e+02     7.0609e+05     
2.6751e-01      7.8754e+02      -2.6386e+02     7.3426e+05     
2.7251e-01      7.3196e+02      -2.8646e+02     7.6119e+05     
2.7751e-01      6.8128e+02      -2.6720e+02     7.8997e+05     
2.8252e-01      6.2818e+02      -2.7121e+02     8.1825e+05     
2.8751e-01      6.0413e+02      -2.1914e+02     8.4702e+05     
2.9251e-01      5.5436e+02      -2.7511e+02     8.7700e+05     
2.9751e-01      5.0988e+02      -2.5196e+02     9.0860e+05     
3.0252e-01      4.7134e+02      -2.3132e+02     9.3780e+05     
3.0752e-01      4.5708e+02      -2.3334e+02     9.6971e+05     
3.1251e-01      4.2530e+02      -2.4581e+02     9.9996e+05     
3.1751e-01      3.9732e+02      -1.4798e+02     1.0341e+06     
3.2251e-01      3.8591e+02      -2.3088e+02     1.0664e+06     
3.2751e-01      3.7149e+02      -1.7821e+02     1.1003e+06     
3.3251e-01      3.4388e+02      -2.3668e+02     1.1331e+06     
3.3751e-01      3.1712e+02      -1.6415e+02     1.1681e+06     
3.4251e-01      2.8959e+02      -1.6861e+02     1.2033e+06     
3.4751e-01      2.6843e+02      -1.6364e+02     1.2379e+06     
3.5251e-01      2.4673e+02      -1.8742e+02     1.2741e+06     
3.5751e-01      2.3174e+02      -1.5156e+02     1.3102e+06     
3.6251e-01      2.2115e+02      -1.5910e+02     1.3469e+06     
3.6751e-01      1.9629e+02      -8.7028e+01     1.3853e+06     
3.7251e-01      1.9461e+02      -1.3442e+02     1.4223e+06     
3.7751e-01      1.7521e+02      -9.3632e+01     1.4612e+06     
3.8251e-01      1.6186e+02      -1.2558e+02     1.4995e+06     
3.8751e-01      1.5263e+02      -1.0557e+02     1.5397e+06     
3.9251e-01      1.4670e+02      -1.0079e+02     1.5799e+06     
3.9751e-01      1.3621e+02      -9.1278e+01     1.6194e+06     
4.0251e-01      1.2468e+02      -7.9538e+01     1.6615e+06     
4.0751e-01      1.1736e+02      -6.1612e+01     1.7017e+06     
4.1251e-01      1.0802e+02      -8.2563e+01     1.7450e+06     
4.1751e-01      8.8035e+01      -7.9899e+01     1.7875e+06     
4.2251e-01      8.1173e+01      1.0737e+01      1.8304e+06     
4.2751e-01      8.0941e+01      -2.1096e+01     1.8737e+06     
4.3251e-01      7.9526e+01      -3.4433e+01     1.9186e+06     
4.3751e-01      6.8522e+01      -1.8499e+01     1.9624e+06     
4.4251e-01      5.5700e+01      -6.8951e+01     2.0069e+06     
4.4751e-01      4.7011e+01      -6.0104e+01     2.0536e+06     
4.5251e-01      4.9668e+01      -7.0372e+00     2.0998e+06     
4.5751e-01      5.3415e+01      5.0665e+00      2.1451e+06     
4.6251e-01      3.6941e+01      -2.6059e+01     2.1922e+06     
4.6751e-01      2.4153e+01      -3.0823e+01     2.2404e+06     
4.7251e-01      2.7927e+01      3.2567e+01      2.2901e+06     
4.7751e-01      2.8582e+01      9.9285e+00      2.3384e+06     
4.8251e-01      2.4622e+01      1.8652e+01      2.3869e+06     
4.8751e-01      1.3672e+01      1.7159e+01      2.4358e+06     
4.9251e-01      1.3171e+01      2.6300e+01      2.4872e+06     
4.9751e-01      1.1771e+01      1.2443e+00      2.5389e+06     
5.0251e-01      1.0839e+00      2.7150e+01      2.5888e+06     
5.0751e-01      1.2694e+00      -1.0419e+01     2.6410e+06     
5.1251e-01      3.0569e+00      4.6381e+01      2.6914e+06     
5.1751e-01      4.5349e-01      4.6194e+00      2.7449e+06     
5.2251e-01      -4.9941e+00     5.8516e+01      2.8001e+06     
5.2751e-01      -8.6703e+00     1.8379e+01      2.8530e+06     
5.3251e-01      -5.0006e+00     4.7217e+01      2.9080e+06     
5.3751e-01      -1.5173e+01     6.7913e+01      2.9615e+06     
