# s Q0 Q2 Q4 Q6 Q8 Q10
2.505111031774929012e-02 9.986456749858766413e-01 1.765792848683639967e-07 7.092142096383035985e-07 1.654535914396031570e-07 1.541123828877177726e-07 2.769308064337396760e-07
2.539171776269645922e-02 9.986210005928246591e-01 1.814558540920261660e-07 7.287774891633434105e-07 1.700183886716504465e-07 1.583647698586590946e-07 2.845689078878991822e-07
2.573695627708853448e-02 9.985961668585020545e-01 1.864676661658573943e-07 7.488823681207005342e-07 1.747095952196962531e-07 1.627349351145513695e-07 2.924184297244895006e-07
2.608688882726556413e-02 9.985711727580892649e-01 1.916184946775780316e-07 7.695439190679418587e-07 1.795307304296307757e-07 1.672261585587251224e-07 3.004852541790946366e-07
2.644157923568950935e-02 9.985460172602310669e-01 1.969122195028474456e-07 7.907776370566137719e-07 1.844854125087831110e-07 1.718418122300864324e-07 3.087754283573837687e-07
2.680109219258448860e-02 9.985206993269939435e-01 2.023528296703397310e-07 8.125994517787216236e-07 1.895773610665956527e-07 1.765853627418794240e-07 3.172951688720718870e-07
2.716549326773531198e-02 9.984952179138256723e-01 2.079444265811229768e-07 8.350257397611731698e-07 1.948104001662450163e-07 1.814603740825566933e-07 3.260508666633065804e-07
2.753484892244643586e-02 9.984695719695134697e-01 2.136912271848910205e-07 8.580733370620833213e-07 2.001884612439195190e-07 1.864705103505488190e-07 3.350490919321955561e-07
2.790922652166349938e-02 9.984437604361433571e-01 2.195975672755426199e-07 8.817595523009908204e-07 2.057155861562652911e-07 1.916195385972030507e-07 3.442965992208858411e-07
2.828869434625969417e-02 9.984177822490561960e-01 2.256679048823145449e-07 9.061021800637435314e-07 2.113959303155743072e-07 1.969113317516442443e-07 3.538003326385908890e-07
2.867332160548916389e-02 9.983916363368077196e-01 2.319068237595399030e-07 9.311195146939941309e-07 2.172337659155155009e-07 2.023498716301748746e-07 3.635674312382165458e-07
2.906317844960974034e-02 9.983653216211243464e-01 2.383190369505800016e-07 9.568303645093807553e-07 2.232334852063632824e-07 2.079392520033873188e-07 3.736052345419340531e-07
2.945833598267730280e-02 9.983388370168606585e-01 2.449093905895439292e-07 9.832540662788779737e-07 2.293996040812643631e-07 2.136836818962242306e-07 3.839212882508388279e-07
2.985886627551409891e-02 9.983121814319576570e-01 2.516828675440327566e-07 1.010410500417866413e-06 2.357367653308829749e-07 2.195874886933611491e-07 3.945233500694430342e-07
3.026484237885337242e-02 9.982853537673979094e-01 2.586445914346471446e-07 1.038320106318107627e-06 2.422497424293927705e-07 2.256551216257705046e-07 4.054193957474148473e-07
3.067633833666272639e-02 9.982583529171633607e-01 2.657998306351089334e-07 1.067003898271596526e-06 2.489434432097213344e-07 2.318911552113714619e-07 4.166176252702602564e-07
3.109342919964865060e-02 9.982311777681904807e-01 2.731540024164882105e-07 1.096483481824198961e-06 2.558229136894574519e-07 2.383002928248787047e-07 4.281264692338554857e-07
3.151619103894462426e-02 9.982038272003270762e-01 2.807126772118439989e-07 1.126781070600091820e-06 2.628933420070665247e-07 2.448873703706699887e-07 4.399545954023203322e-07
3.194470095998537540e-02 9.981763000862874380e-01 2.884815829786807876e-07 1.157919503642374414e-06 2.701600624290716251e-07 2.516573600334388726e-07 4.521109154504355781e-07
3.237903711656973244e-02 9.981485952916079318e-01 2.964666098225638477e-07 1.189922263105104937e-06 2.776285596894652768e-07 2.586153742816086732e-07 4.646045919252445771e-07
3.281927872511473943e-02 9.981207116746028118e-01 3.046738144861609717e-07 1.222813492757287044e-06 2.853044730196175678e-07 2.657666696967542846e-07 4.774450453591403840e-07
3.326550607910352259e-02 9.980926480863174799e-01 3.131094252402487273e-07 1.256618016719037469e-06 2.931936007323747324e-07 2.731166512055637535e-07 4.906419616380354799e-07
3.371780056372962464e-02 9.980644033704851870e-01 3.217798467816384938e-07 1.291361358893179561e-06 3.013019047192465950e-07 2.806708762881777471e-07 5.042052995579628702e-07
3.417624467074045075e-02 9.980359763634798487e-01 3.306916653011505040e-07 1.327069762926520605e-06 3.096355151217256705e-07 2.884350593376773910e-07 5.181452986043758560e-07
3.464092201348251826e-02 9.980073658942708592e-01 3.398516537005178236e-07 1.363770212751992585e-06 3.182007351387507167e-07 2.964150761467532578e-07 5.324724869575924731e-07
3.511191734215130672e-02 9.979785707843767950e-01 3.492667769346580372e-07 1.401490453752944991e-06 3.270040459300368943e-07 3.046169684954507437e-07 5.471976897239847994e-07
3.558931655924840037e-02 9.979495898478181193e-01 3.589441976449202331e-07 1.440259014393746208e-06 3.360521118786128529e-07 3.130469490169093296e-07 5.623320374310284492e-07
3.607320673524882365e-02 9.979204218910724400e-01 3.688912816874432624e-07 1.480105228776465082e-06 3.453517855706721647e-07 3.217114059141955674e-07 5.778869747182051421e-07
3.656367612448138682e-02 9.978910657130252160e-01 3.791156040950928000e-07 1.521059259551401563e-06 3.549101133581900958e-07 3.306169081064065939e-07 5.938742693302932824e-07
3.706081418122499083e-02 9.978615201049239047e-01 3.896249550776694723e-07 1.563152121643415738e-06 3.647343408629187637e-07 3.397702103776175567e-07 6.103060213458801162e-07
3.756471157602369465e-02 9.978317838503302228e-01 4.004273462259859558e-07 1.606415706637994529e-06 3.748319186850648933e-07 3.491782587055605395e-07 6.271946726791324356e-07
3.807546021222371624e-02 9.978018557250716292e-01 4.115310168712406851e-07 1.650882807904414494e-06 3.852105082348391264e-07 3.588481957166427907e-07 6.445530168519875273e-07
3.859315324273520503e-02 9.977717344971936964e-01 4.229444407656296002e-07 1.696587146301230060e-06 3.958779879504842298e-07 3.687873664444818457e-07 6.623942090752940946e-07
3.911788508702192246e-02 9.977414189269117051e-01 4.346763326895900702e-07 1.743563396928699749e-06 4.068424592620226362e-07 3.790033239661118329e-07 6.807317765727832321e-07
3.964975144832197373e-02 9.977109077665614612e-01 4.467356555250101352e-07 1.791847216359123871e-06 4.181122531669339382e-07 3.895038354947555728e-07 6.995796292556312075e-07
4.018884933110263014e-02 9.976801997605512229e-01 4.591316274000290788e-07 1.841475270810543976e-06 4.296959367772012395e-07 4.002968885035062865e-07 7.189520706818242602e-07
4.073527705875248928e-02 9.976492936453109639e-01 4.718737290453663207e-07 1.892485265141111563e-06 4.416023200588773483e-07 4.113906970289489594e-07 7.388638093348625509e-07
4.128913429151419290e-02 9.976181881492447445e-01 4.849717115015046967e-07 1.944915972538922728e-06 4.538404629847389328e-07 4.227937083032014192e-07 7.593299702553725532e-07
4.185052204466096354e-02 9.975868819926780873e-01 4.984356037837449150e-07 1.998807265378201291e-06 4.664196824607391527e-07 4.345146092899129953e-07 7.803661069619397977e-07
4.241954270692029766e-02 9.975553738878112364e-01 5.122757210446974732e-07 2.054200146673475537e-06 4.793495598926380508e-07 4.465623337032722281e-07 8.019882137691837633e-07
4.299630005914809039e-02 9.975236625386654232e-01 5.265026728414234858e-07 2.111136782603274881e-06 4.926399487536757480e-07 4.589460690857074501e-07 8.242127384396425243e-07
4.358089929325677236e-02 9.974917466410345712e-01 5.411273716746810866e-07 2.169660535954203628e-06 5.063009824182272717e-07 4.716752641226972469e-07 8.470565952101636965e-07
4.417344703140068524e-02 9.974596248824322275e-01 5.561610417538137846e-07 2.229816000570621361e-06 5.203430821814839251e-07 4.847596361430500054e-07 8.705371781930313365e-07
4.477405134542242204e-02 9.974272959420419360e-01 5.716152281551733987e-07 2.291649036662377866e-06 5.347769657304820908e-07 4.982091789834271639e-07 8.946723751931474833e-07
4.538282177656344923e-02 9.973947584906643904e-01 5.875018059822533626e-07 2.355206807445766907e-06 5.496136554281941931e-07 5.120341707935912023e-07 9.194805818792370492e-07
4.599986935544285449e-02 9.973620111906659202e-01 6.038329900683034346e-07 2.420537816553759978e-06 5.648644872781139654e-07 5.262451823624212942e-07 9.449807164188154262e-07
4.662530662230762735e-02 9.973290526959254221e-01 6.206213448038593202e-07 2.487691946723834680e-06 5.805411198888480705e-07 5.408530855132656989e-07 9.711922345113206573e-07
4.725924764755833063e-02 9.972958816517837333e-01 6.378797944169785825e-07 2.556720499437536507e-06 5.966555439621206133e-07 5.558690619194210668e-07 9.981351448901048143e-07
4.790180805255385421e-02 9.972624966949890091e-01 6.556216332894167964e-07 2.627676236023142250e-06 6.132200916244204535e-07 5.713046118889841974e-07 1.025830025228869526e-06
4.855310503069897032e-02 9.972288964536432099e-01 6.738605368502152624e-07 2.700613419659965405e-06 6.302474464703145893e-07 5.871715636996692668e-07 1.054298038563250110e-06
4.921325736881874968e-02 9.971950795471500317e-01 6.926105726568817432e-07 2.775587858767009033e-06 6.477506536809221628e-07 6.034820830617472596e-07 1.083560950168425409e-06
4.988238546882332869e-02 9.971610445861601724e-01 7.118862118067717480e-07 2.852656951662919357e-06 6.657431304409932014e-07 6.202486828602838202e-07 1.113641144931040807e-06
5.056061136966764208e-02 9.971267901725171523e-01 7.317023408222855418e-07 2.931879732388125743e-06 6.842386768789540781e-07 6.374842333287245045e-07 1.144561645255233379e-06
5.124805876960934065e-02 9.970923148992030249e-01 7.520742736203460982e-07 3.013316918172689877e-06 7.032514868936268446e-07 6.552019722321733692e-07 1.176346129443978681e-06
5.194485304876955006e-02 9.970576173502847528e-01 7.730177641095003015e-07 3.097030957995459500e-06 7.227961597372960473e-07 6.734155156425156119e-07 1.209018950669162499e-06
5.265112129200034269e-02 9.970226961008556987e-01 7.945490189999516324e-07 3.183086082753475808e-06 7.428877116771569016e-07 6.921388688563239183e-07 1.242605156468927431e-06
5.336699231206309957e-02 9.969875497169843337e-01 8.166847111568135067e-07 3.271548356724919180e-06 7.635415882607144746e-07 7.113864378083674933e-07 1.277130508846500737e-06
5.409259667312202313e-02 9.969521767556557279e-01 8.394419930825772765e-07 3.362485730847075832e-06 7.847736765077608876e-07 7.311730405322265001e-07 1.312621504910021295e-06
5.482806671455710268e-02 9.969165757647163728e-01 8.628385110733407324e-07 3.455968097259216038e-06 8.066003178996360440e-07 7.515139192511243174e-07 1.349105398168445443e-06
5.557353657510084172e-02 9.968807452828180038e-01 8.868924196350181219e-07 3.552067345632561949e-06 8.290383214885653366e-07 7.724247526506384159e-07 1.386610220423295402e-06
5.632914221730312559e-02 9.968446838393604237e-01 9.116223964921998500e-07 3.650857420979567532e-06 8.521049776547597656e-07 7.939216686880957582e-07 1.425164804333957715e-06
5.709502145232878828e-02 9.968083899544345483e-01 9.370476577761556265e-07 3.752414383465515795e-06 8.758180718342724561e-07 8.160212574904993405e-07 1.464798806596592037e-06
5.787131396509229836e-02 9.967718621387648970e-01 9.631879739389053602e-07 3.856816469681255462e-06 9.001958990904260880e-07 8.387405849260841558e-07 1.505542731855221136e-06
5.865816133973419944e-02 9.967350988936518608e-01 9.900636859807842534e-07 3.964144155903473357e-06 9.252572788526141407e-07 8.620972064021138567e-07 1.547427957286375362e-06
5.945570708544391236e-02 9.966980987109145262e-01 1.017695722325663793e-06 4.074480223040171869e-06 9.510215703514440079e-07 8.861091812449264906e-07 1.590486757937097311e-06
6.026409666263371490e-02 9.966608600728307232e-01 1.046105615932715799e-06 4.187909823793167492e-06 9.775086880753132213e-07 9.107950872160525833e-07 1.634752332759802834e-06
6.108347750946849924e-02 9.966233814520799594e-01 1.075315522192265976e-06 4.304520551498398151e-06 1.004739118121698636e-06 9.361740357499471661e-07 1.680258831463284122e-06
6.191399906875630355e-02 9.965856613116821361e-01 1.105348237196314701e-06 4.424402511182252528e-06 1.032733934769757430e-06 9.622656874685625576e-07 1.727041382125833013e-06
6.275581281520445365e-02 9.965476981049404825e-01 1.136227216718533036e-06 4.547648392533469481e-06 1.061514817803671833e-06 9.890902683292288331e-07 1.775136119650991409e-06
6.360907228304628347e-02 9.965094902753807160e-01 1.167976595495233685e-06 4.674353545332180090e-06 1.091104069914125858e-06 1.016668585961809524e-06 1.824580215013197603e-06
6.447393309404345074e-02 9.964710362566903123e-01 1.200621207330279902e-06 4.804616056833921227e-06 1.121524635009931334e-06 1.045022046753665651e-06 1.875411905410553016e-06
6.535055298586910089e-02 9.964323344726592202e-01 1.234186605802244157e-06 4.938536831443175799e-06 1.152800117068533330e-06 1.074172673439297860e-06 1.927670525306631328e-06
6.623909184087668767e-02 9.963933833371186877e-01 1.268699085352354259e-06 5.076219673011592805e-06 1.184954799154281675e-06 1.104143122951709155e-06 1.981396538343485978e-06
6.713971171526031401e-02 9.963541812538795339e-01 1.304185703251672610e-06 5.217771369296282859e-06 1.218013663395317832e-06 1.134956705067073050e-06 2.036631570241202873e-06
6.805257686861129751e-02 9.963147266166708649e-01 1.340674302227448346e-06 5.363301778918479601e-06 1.252002411549186092e-06 1.166637401600886462e-06 2.093418442668155604e-06
6.897785379387658122e-02 9.962750178090792330e-01 1.378193533528835848e-06 5.512923921163639180e-06 1.286947485787453181e-06 1.199209885913968094e-06 2.151801208066371410e-06
6.991571124772466561e-02 9.962350532044846885e-01 1.416772880958918395e-06 5.666754068135263045e-06 1.322876090534778436e-06 1.232699543290034249e-06 2.211825185554834034e-06
7.086632028132422434e-02 9.961948311659994948e-01 1.456442685468478765e-06 5.824911839817813890e-06 1.359816214693124983e-06 1.267132491743954465e-06 2.273536997863288119e-06
7.182985427154131575e-02 9.961543500464056233e-01 1.497234170652585635e-06 5.987520301770807297e-06 1.397796654785887249e-06 1.302535603622182228e-06 2.336984609385771199e-06
7.280648895256074116e-02 9.961136081880890281e-01 1.539179468747159370e-06 6.154706066015755134e-06 1.436847038354124048e-06 1.338936527555849753e-06 2.402217365308873367e-06
7.379640244793725379e-02 9.960726039229791384e-01 1.582311647654627379e-06 6.326599394635707377e-06 1.476997848442114174e-06 1.376363711329969982e-06 2.469286031940405683e-06
7.479977530308275224e-02 9.960313355724820239e-01 1.626664738783191456e-06 6.503334306443895865e-06 1.518280448806206963e-06 1.414846425430559072e-06 2.538242838228866047e-06
7.581679051819496806e-02 9.959898014474183325e-01 1.672273765484539775e-06 6.685048687078997315e-06 1.560727109481169687e-06 1.454414787031731084e-06 2.609141518464464776e-06
7.684763358163397562e-02 9.959479998479572327e-01 1.719174772595726273e-06 6.871884402088360117e-06 1.604371033501058635e-06 1.495099784960176801e-06 2.682037356287070363e-06
7.789249250375253342e-02 9.959059290635511319e-01 1.767404856870765166e-06 7.063987413358757012e-06 1.649246384409339405e-06 1.536933305399581080e-06 2.756987229992630049e-06
7.895155785118633529e-02 9.958635873728716170e-01 1.817002198063853007e-06 7.261507899295541462e-06 1.695388314152668651e-06 1.579948158071373641e-06 2.834049659129196377e-06
8.002502278161052751e-02 9.958209730437417306e-01 1.868006091357265491e-06 7.464600378105808775e-06 1.742832992457037905e-06 1.624178103630480640e-06 2.913284852543060586e-06
8.111308307896872294e-02 9.957780843330708009e-01 1.920456980364011863e-06 7.673423835183611590e-06 1.791617636421135198e-06 1.669657881439815372e-06 2.994754757769286543e-06
8.221593718918115967e-02 9.957349194867884945e-01 1.974396491400851329e-06 7.888141853962188780e-06 1.841780541427829482e-06 1.716423238464237589e-06 3.078523111930723955e-06
8.333378625633819370e-02 9.956914767397759825e-01 2.029867468795590497e-06 8.108922750640287587e-06 1.893361112969724947e-06 1.764510959021852868e-06 3.164655494139062563e-06
8.446683415938599504e-02 9.956477543158001042e-01 2.086914011020525285e-06 8.335939713164676389e-06 1.946399899028850223e-06 1.813958895160244433e-06 3.253219379398079790e-06
8.561528754931102547e-02 9.956037504274449779e-01 2.145581508164166516e-06 8.569370944052364544e-06 2.000938623812829549e-06 1.864805998200066504e-06 3.344284194143016378e-06
8.677935588683004242e-02 9.955594632760438323e-01 2.205916680534312059e-06 8.809399807438278278e-06 2.057020222488487121e-06 1.917092351214453206e-06 3.437921373417690654e-06
8.795925148059269283e-02 9.955148910516118388e-01 2.267967618160951706e-06 9.056214980771715969e-06 2.114688876512713428e-06 1.970859202185761179e-06 3.534204419689086308e-06
8.915518952590333057e-02 9.954700319327743907e-01 2.331783821899736531e-06 9.310010610543746832e-06 2.173990050665621753e-06 2.026148998584292684e-06 3.633208963470124684e-06
9.036738814396948205e-02 9.954248840867006010e-01 2.397416245374080740e-06 9.570986473071313279e-06 2.234970530527481110e-06 2.083005422539004101e-06 3.735012825655573500e-06
9.159606842168389884e-02 9.953794456690331360e-01 2.464917338458288768e-06 9.839348139725655876e-06 2.297678461505789784e-06 2.141473427346130711e-06 3.839696081743852823e-06
9.284145445194744162e-02 9.953337148238157184e-01 2.534341092074806150e-06 1.011530714704414242e-05 2.362163389016075080e-06 2.201599275060792228e-06 3.947341127950565884e-06
