# k P0 P2 modes
3.7144e-03      3.9377e+04      -5.2600e+04     8.3000e+01     
8.0217e-03      4.0520e+04      -9.9000e+03     5.9600e+02     
1.2870e-02      3.4547e+04      3.5387e+04      1.6400e+03     
1.7765e-02      3.4050e+04      -1.0218e+03     3.1160e+03     
2.2668e-02      3.4193e+04      2.8908e+04      5.1240e+03     
2.7646e-02      2.8465e+04      2.3919e+04      7.7960e+03     
3.2640e-02      3.2391e+04      1.1947e+04      1.0764e+04     
3.7627e-02      2.8384e+04      2.2305e+03      1.4384e+04     
4.2617e-02      2.3112e+04      9.0983e+03      1.8416e+04     
4.7587e-02      2.0262e+04      9.7792e+03      2.2828e+04     
5.2574e-02      1.8987e+04      7.7775e+03      2.8206e+04     
5.7571e-02      1.8906e+04      8.3147e+03      3.3582e+04     
6.2565e-02      1.5270e+04      8.3227e+03      3.9862e+04     
6.7565e-02      1.6927e+04      6.5900e+03      4.6440e+04     
7.2561e-02      1.4545e+04      5.0070e+03      5.3488e+04     
7.7556e-02      1.3093e+04      3.4982e+03      6.1188e+04     
8.2553e-02      1.1040e+04      1.5954e+03      6.9314e+04     
8.7552e-02      1.0541e+04      3.2268e+03      7.8010e+04     
9.2549e-02      1.1001e+04      5.3280e+03      8.7074e+04     
9.7546e-02      8.5942e+03      2.9707e+03      9.6858e+04     
1.0254e-01      7.8433e+03      3.3279e+03      1.0689e+05     
1.0754e-01      7.6256e+03      4.8106e+03      1.1761e+05     
1.1254e-01      7.0511e+03      1.5134e+03      1.2911e+05     
1.1754e-01      7.0628e+03      2.5201e+02      1.4035e+05     
1.2254e-01      6.0636e+03      4.0600e+01      1.5291e+05     
1.2753e-01      5.4519e+03      1.1147e+02      1.6525e+05     
1.3253e-01      5.3561e+03      8.5029e+02      1.7894e+05     
1.3753e-01      5.5577e+03      6.0041e+02      1.9216e+05     
1.4253e-01      4.8746e+03      1.0064e+03      2.0700e+05     
1.4752e-01      4.6621e+03      1.5512e+03      2.2107e+05     
1.5252e-01      3.1708e+03      8.5832e+02      2.3709e+05     
1.5752e-01      2.8011e+03      1.2283e+03      2.5235e+05     
1.6253e-01      3.6973e+03      -1.0627e+03     2.6943e+05     
1.6753e-01      3.4062e+03      4.4260e+02      2.8542e+05     
1.7253e-01      2.8878e+03      8.5404e+02      3.0313e+05     
1.7753e-01      2.6939e+03      2.2861e+02      3.2083e+05     
1.8253e-01      3.1738e+03      -1.4221e+03     3.3889e+05     
1.8752e-01      2.6335e+03      -1.0427e+03     3.5796e+05     
1.9252e-01      3.0020e+03      -1.2266e+03     3.7697e+05     
1.9752e-01      2.5048e+03      -1.0052e+03     3.9746e+05     
2.0252e-01      2.1652e+03      -7.3225e+02     4.1695e+05     
2.0752e-01      1.7726e+03      -4.2556e+02     4.3839e+05     
