# k P0 P2
# reduced chi2 = 1.3910
3.7698e-03      2.2324e+04     
8.0423e-03      2.9457e+04     
1.2834e-02      3.6216e+04     
1.7734e-02      3.8038e+04     
2.2679e-02      3.6605e+04     
2.7652e-02      3.3485e+04     
3.2627e-02      2.9847e+04     
3.7605e-02      2.6423e+04     
4.2588e-02      2.3574e+04     
4.7581e-02      2.1371e+04     
5.2582e-02      1.9725e+04     
5.7579e-02      1.8460e+04     
6.2575e-02      1.7376e+04     
6.7571e-02      1.6311e+04     
7.2565e-02      1.5169e+04     
7.7563e-02      1.3931e+04     
8.2561e-02      1.2644e+04     
8.7554e-02      1.1389e+04     
9.2546e-02      1.0246e+04     
9.7543e-02      9.2727e+03     
1.0255e-01      8.4914e+03     
1.0755e-01      7.8937e+03     
1.1254e-01      7.4425e+03     
1.1754e-01      7.0860e+03     
1.2254e-01      6.7712e+03     
1.2754e-01      6.4535e+03     
1.3253e-01      6.1054e+03     
1.3753e-01      5.7192e+03     
1.4253e-01      5.3061e+03     
1.4753e-01      4.8894e+03     
1.5253e-01      4.4946e+03     
1.5753e-01      4.1425e+03     
1.6252e-01      3.8451e+03     
1.6753e-01      3.6038e+03     
1.7252e-01      3.4117e+03     
1.7752e-01      3.2553e+03     
1.8252e-01      3.1192e+03     
1.8752e-01      2.9889e+03     
1.9252e-01      2.8526e+03     
1.9752e-01      2.7048e+03     
2.0252e-01      2.5462e+03     
2.0752e-01      2.3821e+03     
2.1252e-01      2.2200e+03     
2.1752e-01      2.0674e+03     
2.2252e-01      1.9296e+03     
2.2752e-01      1.8093e+03     
2.3251e-01      1.7066e+03     
2.3752e-01      1.6186e+03     
2.4252e-01      1.5419e+03     
2.4752e-01      1.4714e+03     
2.5252e-01      1.4030e+03     
2.5752e-01      1.3336e+03     
2.6251e-01      1.2621e+03     
2.6751e-01      1.1883e+03     
2.7251e-01      1.1139e+03     
2.7752e-01      1.0410e+03     
2.8252e-01      9.7161e+02     
2.8752e-01      9.0760e+02     
2.9251e-01      8.4979e+02     
2.9751e-01      7.9779e+02     
