# k P0 P2
# reduced chi2 = 1.1777
3.7698e-03      1.9476e+04     
8.0423e-03      2.8024e+04     
1.2834e-02      3.4213e+04     
1.7734e-02      3.5824e+04     
2.2679e-02      3.4433e+04     
2.7652e-02      3.1484e+04     
3.2627e-02      2.8064e+04     
3.7605e-02      2.4849e+04     
4.2588e-02      2.2177e+04     
4.7581e-02      2.0111e+04     
5.2582e-02      1.8567e+04     
5.7579e-02      1.7380e+04     
6.2575e-02      1.6362e+04     
6.7571e-02      1.5363e+04     
7.2565e-02      1.4294e+04     
7.7563e-02      1.3135e+04     
8.2561e-02      1.1932e+04     
8.7554e-02      1.0758e+04     
9.2546e-02      9.6900e+03     
9.7543e-02      8.7797e+03     
1.0255e-01      8.0487e+03     
1.0755e-01      7.4889e+03     
1.1254e-01      7.0656e+03     
1.1754e-01      6.7306e+03     
1.2254e-01      6.4347e+03     
1.2754e-01      6.1364e+03     
1.3253e-01      5.8102e+03     
1.3753e-01      5.4491e+03     
1.4253e-01      5.0634e+03     
1.4753e-01      4.6748e+03     
1.5253e-01      4.3068e+03     
1.5753e-01      3.9785e+03     
1.6252e-01      3.7013e+03     
1.6753e-01      3.4760e+03     
1.7252e-01      3.2964e+03     
1.7752e-01      3.1500e+03     
1.8252e-01      3.0225e+03     
1.8752e-01      2.9005e+03     
1.9252e-01      2.7731e+03     
1.9752e-01      2.6354e+03     
2.0252e-01      2.4878e+03     
2.0752e-01      2.3354e+03     
2.1252e-01      2.1850e+03     
2.1752e-01      2.0435e+03     
2.2252e-01      1.9158e+03     
2.2752e-01      1.8043e+03     
2.3251e-01      1.7089e+03     
2.3752e-01      1.6272e+03     
2.4252e-01      1.5558e+03     
2.4752e-01      1.4904e+03     
2.5252e-01      1.4268e+03     
2.5752e-01      1.3625e+03     
2.6251e-01      1.2962e+03     
2.6751e-01      1.2281e+03     
2.7251e-01      1.1595e+03     
2.7752e-01      1.0922e+03     
2.8252e-01      1.0283e+03     
2.8752e-01      9.6932e+02     
2.9251e-01      9.1606e+02     
2.9751e-01      8.6813e+02     
