# k P0 P2
# reduced chi2 = 0.8989
3.7145e-03      3.9748e+04     
8.0217e-03      3.6629e+04     
1.2870e-02      3.8740e+04     
1.7765e-02      3.8312e+04     
2.2668e-02      3.5834e+04     
2.7645e-02      3.2242e+04     
3.2640e-02      2.8429e+04     
3.7627e-02      2.4982e+04     
4.2617e-02      2.2169e+04     
4.7587e-02      2.0023e+04     
5.2574e-02      1.8421e+04     
5.7571e-02      1.7190e+04     
6.2564e-02      1.6141e+04     
6.7566e-02      1.5119e+04     
7.2561e-02      1.4036e+04     
7.7556e-02      1.2872e+04     
8.2553e-02      1.1668e+04     
8.7552e-02      1.0496e+04     
9.2549e-02      9.4321e+03     
9.7546e-02      8.5277e+03     
1.0254e-01      7.8031e+03     
1.0754e-01      7.2476e+03     
1.1254e-01      6.8260e+03     
1.1754e-01      6.4928e+03     
1.2254e-01      6.1986e+03     
1.2753e-01      5.9026e+03     
1.3253e-01      5.5794e+03     
1.3753e-01      5.2227e+03     
1.4253e-01      4.8428e+03     
1.4752e-01      4.4606e+03     
1.5252e-01      4.0991e+03     
1.5752e-01      3.7766e+03     
1.6253e-01      3.5043e+03     
1.6753e-01      3.2833e+03     
1.7253e-01      3.1069e+03     
1.7753e-01      2.9630e+03     
1.8253e-01      2.8377e+03     
1.8752e-01      2.7177e+03     
1.9252e-01      2.5926e+03     
1.9752e-01      2.4577e+03     
2.0252e-01      2.3132e+03     
2.0752e-01      2.1643e+03     
2.1252e-01      2.0176e+03     
2.1752e-01      1.8796e+03     
2.2252e-01      1.7552e+03     
2.2752e-01      1.6465e+03     
2.3252e-01      1.5537e+03     
2.3752e-01      1.4742e+03     
2.4252e-01      1.4046e+03     
2.4752e-01      1.3408e+03     
2.5251e-01      1.2789e+03     
2.5751e-01      1.2164e+03     
2.6252e-01      1.1519e+03     
2.6752e-01      1.0858e+03     
2.7252e-01      1.0193e+03     
2.7752e-01      9.5430e+02     
2.8252e-01      8.9247e+02     
2.8752e-01      8.3551e+02     
2.9252e-01      7.8404e+02     
2.9751e-01      7.3777e+02     
