# k P0 P2
# reduced chi2 = 1.2368
3.7860e-03      2.7601e+04      5.5512e+03     
8.0556e-03      3.2867e+04      1.1448e+04     
1.2839e-02      3.6510e+04      1.4601e+04     
1.7758e-02      3.6778e+04      1.5477e+04     
2.2686e-02      3.4671e+04      1.4861e+04     
2.7645e-02      3.1336e+04      1.3480e+04     
3.2626e-02      2.7697e+04      1.1877e+04     
3.7615e-02      2.4359e+04      1.0395e+04     
4.2612e-02      2.1616e+04      9.1927e+03     
4.7588e-02      1.9516e+04      8.2924e+03     
5.2576e-02      1.7943e+04      7.6320e+03     
5.7577e-02      1.6725e+04      7.1209e+03     
6.2571e-02      1.5682e+04      6.6689e+03     
6.7564e-02      1.4663e+04      6.2051e+03     
7.2555e-02      1.3583e+04      5.6948e+03     
7.7552e-02      1.2422e+04      5.1386e+03     
8.2550e-02      1.1225e+04      4.5652e+03     
8.7547e-02      1.0065e+04      4.0151e+03     
9.2546e-02      9.0134e+03      3.5235e+03     
9.7541e-02      8.1210e+03      3.1131e+03     
1.0254e-01      7.4052e+03      2.7882e+03     
1.0754e-01      6.8546e+03      2.5391e+03     
1.1254e-01      6.4346e+03      2.3466e+03     
1.1754e-01      6.0991e+03      2.1879e+03     
1.2253e-01      5.8009e+03      2.0419e+03     
1.2753e-01      5.5005e+03      1.8928e+03     
1.3253e-01      5.1743e+03      1.7334e+03     
1.3753e-01      4.8172e+03      1.5643e+03     
1.4253e-01      4.4398e+03      1.3920e+03     
1.4753e-01      4.0626e+03      1.2259e+03     
1.5253e-01      3.7076e+03      1.0743e+03     
1.5753e-01      3.3921e+03      9.4229e+02     
1.6253e-01      3.1258e+03      8.3152e+02     
1.6753e-01      2.9092e+03      7.4014e+02     
1.7252e-01      2.7352e+03      6.6406e+02     
1.7752e-01      2.5919e+03      5.9825e+02     
1.8252e-01      2.4659e+03      5.3809e+02     
1.8752e-01      2.3450e+03      4.8021e+02     
1.9252e-01      2.2195e+03      4.2250e+02     
1.9752e-01      2.0852e+03      3.6475e+02     
2.0252e-01      1.9427e+03      3.0795e+02     
2.0752e-01      1.7971e+03      2.5378e+02     
2.1252e-01      1.6548e+03      2.0368e+02     
2.1752e-01      1.5216e+03      1.5862e+02     
2.2252e-01      1.4018e+03      1.1881e+02     
2.2752e-01      1.2971e+03      8.3855e+01     
2.3252e-01      1.2074e+03      5.3001e+01     
2.3752e-01      1.1302e+03      2.5309e+01     
2.4252e-01      1.0622e+03      -7.5450e-02    
2.4752e-01      9.9958e+02      -2.3803e+01    
2.5252e-01      9.3867e+02      -4.6197e+01    
2.5752e-01      8.7745e+02      -6.7285e+01    
2.6251e-01      8.1483e+02      -8.6938e+01    
2.6752e-01      7.5101e+02      -1.0495e+02    
2.7251e-01      6.8740e+02      -1.2119e+02    
2.7752e-01      6.2550e+02      -1.3567e+02    
2.8252e-01      5.6694e+02      -1.4849e+02    
2.8751e-01      5.1312e+02      -1.5992e+02    
2.9251e-01      4.6454e+02      -1.7027e+02    
2.9751e-01      4.2080e+02      -1.7975e+02    
