1.000000000000000021e-02 1.000000000000000000e+00 3.422958520761845545e-08 1.221253394844142008e-07 2.544267637113960656e-08 1.550859806223549865e-08 8.996797873305111857e-07
1.013596500938556896e-02 9.999737755606538103e-01 3.516991750275492349e-08 1.254791865039015096e-07 2.614145199747078024e-08 1.593459896226813119e-08 9.243861022999903527e-07
1.027377866714885950e-02 9.999474055188015686e-01 3.613612591601260751e-08 1.289252796869844350e-07 2.685944955221917937e-08 1.637232086449745180e-08 9.497719127316289049e-07
1.041346610843927462e-02 9.999208890699994301e-01 3.712892430917571121e-08 1.324661620204346121e-07 2.759719903313007523e-08 1.682208705307123771e-08 9.758559488327497715e-07
1.055505281015629848e-02 9.998942254054030698e-01 3.814904631123255640e-08 1.361044468303211085e-07 2.835524510184918063e-08 1.728422976110684929e-08 1.002657458819320567e-06
1.069856459559610611e-02 9.998674137117457006e-01 3.919724586888745497e-08 1.398428197377498901e-07 2.913414749181275528e-08 1.775909041979661526e-08 1.030196223315918789e-06
1.084402763916134105e-02 9.998404531713119825e-01 4.027429781213515597e-08 1.436840406679768965e-07 2.993448142727648568e-08 1.824701991432370691e-08 1.058492570148557776e-06
1.099146847113493392e-02 9.998133429619174839e-01 4.138099843612267088e-08 1.476309459172477625e-07 3.075683805439115864e-08 1.874837884714284143e-08 1.087567389562425372e-06
1.114091398251883941e-02 9.997860822568813699e-01 4.251816609900371617e-08 1.516864502762977174e-07 3.160182488410371890e-08 1.926353780849175797e-08 1.117442149856666669e-06
1.129239142993853674e-02 9.997586702250054191e-01 4.368664180257672154e-08 1.558535492374850550e-07 3.247006620013564125e-08 1.979287762856963845e-08 1.148138913469278154e-06
1.144592844061424926e-02 9.997311060305463792e-01 4.488728996140135379e-08 1.601353211465678786e-07 3.336220371729319503e-08 2.033678976767837207e-08 1.179680353481897263e-06
1.160155301739971417e-02 9.997033888331957607e-01 4.612099884694693293e-08 1.645349296493591126e-07 3.427889677755187224e-08 2.089567645394277713e-08 1.212089770640308372e-06
1.175929354388950687e-02 9.996755177880513044e-01 4.738868139279113028e-08 1.690556259713118098e-07 3.522082303504235656e-08 2.146995108976467784e-08 1.245391110799931682e-06
1.191917878959576627e-02 9.996474920455967750e-01 4.869127584731162840e-08 1.737007513798727551e-07 3.618867891729816562e-08 2.206003853657664062e-08 1.279608982889189745e-06
1.208123791519533259e-02 9.996193107516728737e-01 5.002974647988112016e-08 1.784737396917363849e-07 3.718318014825281573e-08 2.266637543433414286e-08 1.314768677368794418e-06
1.224550047784821530e-02 9.995909730474555888e-01 5.140508430679938639e-08 1.833781198499802754e-07 3.820506228582421739e-08 2.328941052992969855e-08 1.350896185205355606e-06
1.241199643658837636e-02 9.995624780694304379e-01 5.281830783797901751e-08 1.884175185746858204e-07 3.925508127483809641e-08 2.392960501498876385e-08 1.388018217385824356e-06
1.258075615778781603e-02 9.995338249493663785e-01 5.427046384445612175e-08 1.935956630872757110e-07 4.033401401533994556e-08 2.458743287307869336e-08 1.426162224974465641e-06
1.275181042069493259e-02 9.995050128142923818e-01 5.576262814736736290e-08 1.989163839108293171e-07 4.144265894676805867e-08 2.526338123662049511e-08 1.465356419728995062e-06
1.292519042304821064e-02 9.994760407864707874e-01 5.729590642964927885e-08 2.043836177508331648e-07 4.258183664891734510e-08 2.595795075407134981e-08 1.505629795308678937e-06
1.310092778676621127e-02 9.994469079833727676e-01 5.887143506996745054e-08 2.100014104545799848e-07 4.375239045932354627e-08 2.667165596715374486e-08 1.547012149061229147e-06
1.327905456371494472e-02 9.994176135176517928e-01 6.049038200078335032e-08 2.157739200559967771e-07 4.495518710848158538e-08 2.740502569899464085e-08 1.589534104438400568e-06
1.345960324155364221e-02 9.993881564971186515e-01 6.215394759011313207e-08 2.217054199042799836e-07 4.619111737256192363e-08 2.815860345297140916e-08 1.633227134028326953e-06
1.364260674966003006e-02 9.993585360247156935e-01 6.386336554851143959e-08 2.278003018817781014e-07 4.746109674476002012e-08 2.893294782295813483e-08 1.678123583244642989e-06
1.382809846513614535e-02 9.993287511984911831e-01 6.561990386144994447e-08 2.340630797116938823e-07 4.876606612539957758e-08 2.972863291504783627e-08 1.724256694676570512e-06
1.401611221889583273e-02 9.992988011115716551e-01 6.742486574825437028e-08 2.404983923597248406e-07 5.010699253164972940e-08 3.054624878127665526e-08 1.771660633130291816e-06
1.420668230183496847e-02 9.992686848521372678e-01 6.927959061344813118e-08 2.471110075532359636e-07 5.148486977940463440e-08 3.138640183935835830e-08 1.820370511369756816e-06
1.439984347108564690e-02 9.992384015033956013e-01 7.118545519777985850e-08 2.539058252845981712e-07 5.290071942375331011e-08 3.224971543544141315e-08 1.870422416568138580e-06
1.459563095635533526e-02 9.992079501435537914e-01 7.314387441492851501e-08 2.608878816469149466e-07 5.435559124506265823e-08 3.313683015925015448e-08 1.921853437550879042e-06
1.479408046635224960e-02 9.991773298457927721e-01 7.515630256034610820e-08 2.680623525417403973e-07 5.585056423212658824e-08 3.404840443296447562e-08 1.974701692751045179e-06
1.499522819529809474e-02 9.991465396782414077e-01 7.722423437931305904e-08 2.754345576108653240e-07 5.738674735020774905e-08 3.498511498368954568e-08 2.029006358986319845e-06
