# k P0 P2
# reduced chi2 = 1.0997
3.7145e-03      2.3395e+04     
8.0217e-03      3.2699e+04     
1.2870e-02      3.7712e+04     
1.7765e-02      3.8445e+04     
2.2668e-02      3.6464e+04     
2.7645e-02      3.3056e+04     
3.2640e-02      2.9274e+04     
3.7627e-02      2.5791e+04     
4.2617e-02      2.2924e+04     
4.7587e-02      2.0727e+04     
5.2574e-02      1.9080e+04     
5.7571e-02      1.7809e+04     
6.2564e-02      1.6722e+04     
6.7566e-02      1.5657e+04     
7.2561e-02      1.4525e+04     
7.7556e-02      1.3307e+04     
8.2553e-02      1.2047e+04     
8.7552e-02      1.0821e+04     
9.2549e-02      9.7075e+03     
9.7546e-02      8.7608e+03     
1.0254e-01      8.0015e+03     
1.0754e-01      7.4179e+03     
1.1254e-01      6.9733e+03     
1.1754e-01      6.6202e+03     
1.2254e-01      6.3077e+03     
1.2753e-01      5.9937e+03     
1.3253e-01      5.6524e+03     
1.3753e-01      5.2776e+03     
1.4253e-01      4.8803e+03     
1.4752e-01      4.4818e+03     
1.5252e-01      4.1054e+03     
1.5752e-01      3.7699e+03     
1.6253e-01      3.4862e+03     
1.6753e-01      3.2552e+03     
1.7253e-01      3.0700e+03     
1.7753e-01      2.9180e+03     
1.8253e-01      2.7852e+03     
1.8752e-01      2.6582e+03     
1.9252e-01      2.5266e+03     
1.9752e-01      2.3857e+03     
2.0252e-01      2.2358e+03     
2.0752e-01      2.0822e+03     
2.1252e-01      1.9314e+03     
2.1752e-01      1.7899e+03     
2.2252e-01      1.6623e+03     
2.2752e-01      1.5508e+03     
2.3252e-01      1.4552e+03     
2.3752e-01      1.3731e+03     
2.4252e-01      1.3011e+03     
2.4752e-01      1.2350e+03     
2.5251e-01      1.1709e+03     
2.5751e-01      1.1067e+03     
2.6252e-01      1.0409e+03     
2.6752e-01      9.7368e+02     
2.7252e-01      9.0658e+02     
2.7752e-01      8.4113e+02     
2.8252e-01      7.7906e+02     
2.8752e-01      7.2192e+02     
2.9252e-01      6.7027e+02     
2.9751e-01      6.2379e+02     
