# s Q0 Q2 Q4 Q6 Q8 Q10
3.807546021222371624e-02 9.998137069785092423e-01 3.313119502374741038e-07 8.084664918984974671e-07 3.076814410887804339e-07 6.656660298891271487e-07 3.230323489190396900e-07
3.859315324273520503e-02 9.998105939795786101e-01 3.405058075151803210e-07 8.308526740521399772e-07 3.162010434360342019e-07 6.840947787127519151e-07 3.319745878615010546e-07
3.911788508702192246e-02 9.998074463748154450e-01 3.499564175628911569e-07 8.538620088500125202e-07 3.249578015014565113e-07 7.030363805847858541e-07 3.411656465517229161e-07
3.964975144832197373e-02 9.998042637796541454e-01 3.596710153689368137e-07 8.775119724863255357e-07 3.339583662666432811e-07 7.225052126096338831e-07 3.506124989040763775e-07
4.018884933110263014e-02 9.998010458052579708e-01 3.696570423337023999e-07 9.018205362926154165e-07 3.432095771492421379e-07 7.425160589858852601e-07 3.603223162446082626e-07
4.073527705875248928e-02 9.997977920584710798e-01 3.799221522581761728e-07 9.268061809794164003e-07 3.527184673905246948e-07 7.630841226876372796e-07 3.703024729725475543e-07
4.128913429151419290e-02 9.997945021417735667e-01 3.904742174962510069e-07 9.524879111657803027e-07 3.624922697145749779e-07 7.842250374717764121e-07 3.805605523832116863e-07
4.185052204466096354e-02 9.997911756532295025e-01 4.013213353162436370e-07 9.788852705897564241e-07 3.725384219224924811e-07 8.059548802643958364e-07 3.911043526675777006e-07
4.241954270692029766e-02 9.997878121864407497e-01 4.124718344237631944e-07 1.006018357504970524e-06 3.828645728815578415e-07 8.282901838794315765e-07 4.019418930797776881e-07
4.299630005914809039e-02 9.997844113304952263e-01 4.239342816915521914e-07 1.033907840656730291e-06 3.934785885728783065e-07 8.512479501229517863e-07 4.130814202879035406e-07
4.358089929325677236e-02 9.997809726699188326e-01 4.357174890865098409e-07 1.062574975699711431e-06 4.043885583395019692e-07 8.748456632776385728e-07 4.245314149096693375e-07
4.417344703140068524e-02 9.997774957846241595e-01 4.478305208048221068e-07 1.092041622120698050e-06 4.156028012943239764e-07 8.991013039835981231e-07 4.363005982393436196e-07
4.477405134542242204e-02 9.997739802498579742e-01 4.602827006057622727e-07 1.122330260529219100e-06 4.271298730300738549e-07 9.240333635106828009e-07 4.483979391678093565e-07
4.538282177656344923e-02 9.997704256361519271e-01 4.730836193905857357e-07 1.153464010711297977e-06 4.389785722955819264e-07 9.496608584772232169e-07 4.608326613118444927e-07
4.599986935544285449e-02 9.997668315092682612e-01 4.862431429796418918e-07 1.185466649953648303e-06 4.511579480991063941e-07 9.760033459700369696e-07 4.736142503447463555e-07
