# k P0 P2
# reduced chi2 = 1.1379
3.7698e-03      1.9558e+04      7.8508e+02     
8.0423e-03      2.7981e+04      1.0376e+04     
1.2834e-02      3.4258e+04      1.4170e+04     
1.7734e-02      3.5913e+04      1.5265e+04     
2.2679e-02      3.4535e+04      1.4758e+04     
2.7652e-02      3.1582e+04      1.3425e+04     
3.2627e-02      2.8150e+04      1.1853e+04     
3.7605e-02      2.4922e+04      1.0393e+04     
4.2588e-02      2.2236e+04      9.2123e+03     
4.7581e-02      2.0157e+04      8.3261e+03     
5.2582e-02      1.8599e+04      7.6818e+03     
5.7579e-02      1.7398e+04      7.1881e+03     
6.2575e-02      1.6367e+04      6.7500e+03     
6.7571e-02      1.5355e+04      6.2958e+03     
7.2565e-02      1.4273e+04      5.7896e+03     
7.7563e-02      1.3105e+04      5.2324e+03     
8.2561e-02      1.1894e+04      4.6547e+03     
8.7554e-02      1.0716e+04      4.0989e+03     
9.2546e-02      9.6436e+03      3.6023e+03     
9.7543e-02      8.7299e+03      3.1874e+03     
1.0255e-01      7.9951e+03      2.8597e+03     
1.0755e-01      7.4304e+03      2.6106e+03     
1.1254e-01      7.0013e+03      2.4201e+03     
1.1754e-01      6.6596e+03      2.2644e+03     
1.2254e-01      6.3571e+03      2.1213e+03     
1.2754e-01      6.0530e+03      1.9743e+03     
1.3253e-01      5.7226e+03      1.8154e+03     
1.3753e-01      5.3593e+03      1.6449e+03     
1.4253e-01      4.9735e+03      1.4696e+03     
1.4753e-01      4.5863e+03      1.2995e+03     
1.5253e-01      4.2204e+03      1.1438e+03     
1.5753e-01      3.8942e+03      1.0082e+03     
1.6252e-01      3.6183e+03      8.9471e+02     
1.6753e-01      3.3933e+03      8.0158e+02     
1.7252e-01      3.2129e+03      7.2464e+02     
1.7752e-01      3.0648e+03      6.5864e+02     
1.8252e-01      2.9354e+03      5.9861e+02     
1.8752e-01      2.8116e+03      5.4069e+02     
1.9252e-01      2.6834e+03      4.8240e+02     
1.9752e-01      2.5459e+03      4.2337e+02     
2.0252e-01      2.3998e+03      3.6466e+02     
2.0752e-01      2.2499e+03      3.0819e+02     
2.1252e-01      2.1026e+03      2.5560e+02     
2.1752e-01      1.9642e+03      2.0817e+02     
2.2252e-01      1.8394e+03      1.6623e+02     
2.2752e-01      1.7303e+03      1.2956e+02     
2.3251e-01      1.6367e+03      9.7356e+01     
2.3752e-01      1.5562e+03      6.8597e+01     
2.4252e-01      1.4856e+03      4.2392e+01     
2.4752e-01      1.4208e+03      1.7881e+01     
2.5252e-01      1.3580e+03      -5.3940e+00    
2.5752e-01      1.2949e+03      -2.7503e+01    
2.6251e-01      1.2303e+03      -4.8401e+01    
2.6751e-01      1.1644e+03      -6.7811e+01    
2.7251e-01      1.0984e+03      -8.5540e+01    
2.7752e-01      1.0340e+03      -1.0152e+02    
2.8252e-01      9.7286e+02      -1.1576e+02    
2.8752e-01      9.1655e+02      -1.2844e+02    
2.9251e-01      8.6566e+02      -1.3990e+02    
2.9751e-01      8.1982e+02      -1.5037e+02    
