# k P0 P2
# reduced chi2 = 0.9728
3.7054e-03      7.0778e+04      -5.2591e+03    
8.0027e-03      4.0946e+04      1.1837e+04     
1.2850e-02      3.9215e+04      1.4604e+04     
1.7764e-02      3.7428e+04      1.5204e+04     
2.2684e-02      3.4426e+04      1.4433e+04     
2.7646e-02      3.0701e+04      1.2986e+04     
3.2636e-02      2.6923e+04      1.1354e+04     
3.7623e-02      2.3568e+04      9.8619e+03     
4.2607e-02      2.0853e+04      8.6545e+03     
4.7584e-02      1.8776e+04      7.7393e+03     
5.2572e-02      1.7219e+04      7.0560e+03     
5.7566e-02      1.6013e+04      6.5167e+03     
6.2559e-02      1.4982e+04      6.0353e+03     
6.7563e-02      1.3983e+04      5.5460e+03     
7.2560e-02      1.2938e+04      5.0207e+03     
7.7552e-02      1.1833e+04      4.4633e+03     
8.2550e-02      1.0703e+04      3.8998e+03     
8.7545e-02      9.6140e+03      3.3674e+03     
9.2544e-02      8.6301e+03      2.8961e+03     
9.7542e-02      7.7951e+03      2.5032e+03     
1.0253e-01      7.1248e+03      2.1902e+03     
1.0754e-01      6.6046e+03      1.9452e+03     
1.1254e-01      6.2039e+03      1.7503e+03     
1.1754e-01      5.8811e+03      1.5858e+03     
1.2253e-01      5.5933e+03      1.4340e+03     
1.2753e-01      5.3056e+03      1.2830e+03     
1.3253e-01      4.9983e+03      1.1285e+03     
1.3753e-01      4.6662e+03      9.7162e+02     
1.4253e-01      4.3197e+03      8.1836e+02     
1.4753e-01      3.9763e+03      6.7540e+02     
1.5253e-01      3.6544e+03      5.4779e+02     
1.5753e-01      3.3689e+03      4.3815e+02     
1.6253e-01      3.1276e+03      3.4611e+02     
1.6753e-01      2.9301e+03      2.6904e+02     
1.7253e-01      2.7700e+03      2.0325e+02     
1.7753e-01      2.6371e+03      1.4513e+02     
1.8253e-01      2.5198e+03      9.1803e+01     
1.8752e-01      2.4077e+03      4.1592e+01     
1.9252e-01      2.2929e+03      -6.0732e+00    
1.9752e-01      2.1720e+03      -5.0831e+01    
2.0251e-01      2.0454e+03      -9.1856e+01    
2.0752e-01      1.9172e+03      -1.2843e+02    
2.1252e-01      1.7928e+03      -1.6023e+02    
2.1752e-01      1.6770e+03      -1.8751e+02    
2.2252e-01      1.5729e+03      -2.1095e+02    
2.2752e-01      1.4819e+03      -2.3137e+02    
2.3252e-01      1.4036e+03      -2.4965e+02    
2.3752e-01      1.3360e+03      -2.6635e+02    
2.4252e-01      1.2763e+03      -2.8183e+02    
2.4752e-01      1.2214e+03      -2.9606e+02    
2.5252e-01      1.1683e+03      -3.0875e+02    
2.5751e-01      1.1154e+03      -3.1962e+02    
2.6251e-01      1.0618e+03      -3.2839e+02    
2.6751e-01      1.0078e+03      -3.3497e+02    
2.7251e-01      9.5437e+02      -3.3955e+02    
2.7752e-01      9.0274e+02      -3.4246e+02    
2.8252e-01      8.5407e+02      -3.4417e+02    
2.8751e-01      8.0945e+02      -3.4521e+02    
2.9251e-01      7.6917e+02      -3.4599e+02    
2.9751e-01      7.3287e+02      -3.4668e+02    
