# k P0 P2
# reduced chi2 = 1.1979
8.0423e-03      2.3013e+04     
1.2834e-02      3.0339e+04     
1.7734e-02      3.3569e+04     
2.2679e-02      3.3118e+04     
2.7652e-02      3.0724e+04     
3.2627e-02      2.7631e+04     
3.7605e-02      2.4612e+04     
4.2588e-02      2.2061e+04     
4.7581e-02      2.0073e+04     
5.2582e-02      1.8581e+04     
5.7579e-02      1.7427e+04     
6.2575e-02      1.6431e+04     
6.7571e-02      1.5443e+04     
7.2565e-02      1.4377e+04     
7.7563e-02      1.3215e+04     
8.2561e-02      1.2005e+04     
8.7554e-02      1.0824e+04     
9.2546e-02      9.7473e+03     
9.7543e-02      8.8295e+03     
1.0255e-01      8.0916e+03     
1.0755e-01      7.5253e+03     
1.1254e-01      7.0956e+03     
1.1754e-01      6.7540e+03     
1.2254e-01      6.4514e+03     
1.2754e-01      6.1465e+03     
1.3253e-01      5.8141e+03     
1.3753e-01      5.4477e+03     
1.4253e-01      5.0577e+03     
1.4753e-01      4.6659e+03     
1.5253e-01      4.2954e+03     
1.5753e-01      3.9651e+03     
1.6252e-01      3.6857e+03     
1.6753e-01      3.4582e+03     
1.7252e-01      3.2758e+03     
1.7752e-01      3.1264e+03     
1.8252e-01      2.9957e+03     
1.8752e-01      2.8708e+03     
1.9252e-01      2.7411e+03     
1.9752e-01      2.6019e+03     
2.0252e-01      2.4537e+03     
2.0752e-01      2.3016e+03     
2.1252e-01      2.1520e+03     
2.1752e-01      2.0115e+03     
2.2252e-01      1.8847e+03     
2.2752e-01      1.7739e+03     
2.3251e-01      1.6788e+03     
2.3752e-01      1.5972e+03     
2.4252e-01      1.5256e+03     
2.4752e-01      1.4598e+03     
2.5252e-01      1.3962e+03     
2.5752e-01      1.3321e+03     
2.6251e-01      1.2666e+03     
2.6751e-01      1.1995e+03     
2.7251e-01      1.1324e+03     
2.7752e-01      1.0668e+03     
2.8252e-01      1.0047e+03     
2.8752e-01      9.4736e+02     
2.9251e-01      8.9558e+02     
2.9751e-01      8.4895e+02     
