# k P0 P2
# reduced chi2 = 0.9022
8.0217e-03      3.9894e+04     
1.2870e-02      4.0043e+04     
1.7765e-02      3.8865e+04     
2.2668e-02      3.6034e+04     
2.7645e-02      3.2261e+04     
3.2640e-02      2.8357e+04     
3.7627e-02      2.4865e+04     
4.2617e-02      2.2029e+04     
4.7587e-02      1.9872e+04     
5.2574e-02      1.8265e+04     
5.7571e-02      1.7031e+04     
6.2564e-02      1.5984e+04     
6.7566e-02      1.4967e+04     
7.2561e-02      1.3891e+04     
7.7556e-02      1.2737e+04     
8.2553e-02      1.1544e+04     
8.7552e-02      1.0383e+04     
9.2549e-02      9.3297e+03     
9.7546e-02      8.4342e+03     
1.0254e-01      7.7173e+03     
1.0754e-01      7.1682e+03     
1.1254e-01      6.7524e+03     
1.1754e-01      6.4244e+03     
1.2254e-01      6.1353e+03     
1.2753e-01      5.8442e+03     
1.3253e-01      5.5258e+03     
1.3753e-01      5.1737e+03     
1.4253e-01      4.7979e+03     
1.4752e-01      4.4193e+03     
1.5252e-01      4.0609e+03     
1.5752e-01      3.7412e+03     
1.6253e-01      3.4714e+03     
1.6753e-01      3.2528e+03     
1.7253e-01      3.0787e+03     
1.7753e-01      2.9372e+03     
1.8253e-01      2.8142e+03     
1.8752e-01      2.6964e+03     
1.9252e-01      2.5732e+03     
1.9752e-01      2.4399e+03     
2.0252e-01      2.2965e+03     
2.0752e-01      2.1484e+03     
2.1252e-01      2.0022e+03     
2.1752e-01      1.8645e+03     
2.2252e-01      1.7404e+03     
2.2752e-01      1.6321e+03     
2.3252e-01      1.5398e+03     
2.3752e-01      1.4608e+03     
2.4252e-01      1.3919e+03     
2.4752e-01      1.3288e+03     
2.5251e-01      1.2673e+03     
2.5751e-01      1.2052e+03     
2.6252e-01      1.1409e+03     
2.6752e-01      1.0747e+03     
2.7252e-01      1.0080e+03     
2.7752e-01      9.4258e+02     
2.8252e-01      8.8033e+02     
2.8752e-01      8.2296e+02     
2.9252e-01      7.7115e+02     
2.9751e-01      7.2460e+02     
