# k P0 P2
# reduced chi2 = 1.1414
8.0217e-03      3.2987e+04      1.1283e+04     
1.2870e-02      3.8285e+04      1.4708e+04     
1.7765e-02      3.9104e+04      1.5590e+04     
2.2668e-02      3.7113e+04      1.4905e+04     
2.7645e-02      3.3651e+04      1.3407e+04     
3.2640e-02      2.9799e+04      1.1684e+04     
3.7627e-02      2.6246e+04      1.0097e+04     
4.2617e-02      2.3316e+04      8.8016e+03     
4.7587e-02      2.1061e+04      7.8147e+03     
5.2574e-02      1.9362e+04      7.0684e+03     
5.7571e-02      1.8041e+04      6.4720e+03     
6.2564e-02      1.6906e+04      5.9362e+03     
6.7566e-02      1.5797e+04      5.3949e+03     
7.2561e-02      1.4624e+04      4.8210e+03     
7.7556e-02      1.3372e+04      4.2199e+03     
8.2553e-02      1.2085e+04      3.6204e+03     
8.7552e-02      1.0840e+04      3.0592e+03     
9.2549e-02      9.7117e+03      2.5660e+03     
9.7546e-02      8.7527e+03      2.1550e+03     
1.0254e-01      7.9812e+03      1.8252e+03     
1.0754e-01      7.3839e+03      1.5638e+03     
1.1254e-01      6.9238e+03      1.3513e+03     
1.1754e-01      6.5541e+03      1.1687e+03     
1.2254e-01      6.2255e+03      1.0002e+03     
1.2753e-01      5.8982e+03      8.3604e+02     
1.3253e-01      5.5482e+03      6.7323e+02     
1.3753e-01      5.1701e+03      5.1437e+02     
1.4253e-01      4.7746e+03      3.6476e+02     
1.4752e-01      4.3818e+03      2.2967e+02     
1.5252e-01      4.0130e+03      1.1223e+02     
1.5752e-01      3.6851e+03      1.2747e+01     
1.6253e-01      3.4074e+03      -7.0819e+01    
1.6753e-01      3.1800e+03      -1.4190e+02    
1.7253e-01      2.9960e+03      -2.0413e+02    
1.7753e-01      2.8434e+03      -2.6047e+02    
1.8253e-01      2.7095e+03      -3.1253e+02    
1.8752e-01      2.5821e+03      -3.6067e+02    
1.9252e-01      2.4520e+03      -4.0419e+02    
1.9752e-01      2.3151e+03      -4.4208e+02    
2.0252e-01      2.1720e+03      -4.7345e+02    
2.0752e-01      2.0272e+03      -4.9827e+02    
2.1252e-01      1.8862e+03      -5.1725e+02    
2.1752e-01      1.7546e+03      -5.3170e+02    
2.2252e-01      1.6364e+03      -5.4319e+02    
2.2752e-01      1.5328e+03      -5.5308e+02    
2.3252e-01      1.4439e+03      -5.6244e+02    
2.3752e-01      1.3671e+03      -5.7166e+02    
2.4252e-01      1.2995e+03      -5.8069e+02    
2.4752e-01      1.2376e+03      -5.8889e+02    
2.5251e-01      1.1780e+03      -5.9537e+02    
2.5751e-01      1.1189e+03      -5.9946e+02    
2.6252e-01      1.0591e+03      -6.0065e+02    
2.6752e-01      9.9875e+02      -5.9883e+02    
2.7252e-01      9.3910e+02      -5.9449e+02    
2.7752e-01      8.8135e+02      -5.8828e+02    
2.8252e-01      8.2687e+02      -5.8102e+02    
2.8752e-01      7.7685e+02      -5.7364e+02    
2.9252e-01      7.3167e+02      -5.6672e+02    
2.9751e-01      6.9103e+02      -5.6043e+02    
