# k P0 P2
# reduced chi2 = 1.2125
3.7698e-03      2.1303e+04      2.1333e+03     
8.0423e-03      3.0064e+04      1.0613e+04     
1.2834e-02      3.6061e+04      1.4219e+04     
1.7734e-02      3.7469e+04      1.5278e+04     
2.2679e-02      3.5880e+04      1.4750e+04     
2.7652e-02      3.2736e+04      1.3401e+04     
3.2627e-02      2.9139e+04      1.1816e+04     
3.7605e-02      2.5773e+04      1.0345e+04     
4.2588e-02      2.2980e+04      9.1534e+03     
4.7581e-02      2.0819e+04      8.2549e+03     
5.2582e-02      1.9200e+04      7.5973e+03     
5.7579e-02      1.7952e+04      7.0899e+03     
6.2575e-02      1.6880e+04      6.6386e+03     
6.7571e-02      1.5830e+04      6.1731e+03     
7.2565e-02      1.4711e+04      5.6585e+03     
7.7563e-02      1.3504e+04      5.0962e+03     
8.2561e-02      1.2254e+04      4.5164e+03     
8.7554e-02      1.1040e+04      3.9606e+03     
9.2546e-02      9.9351e+03      3.4645e+03     
9.7543e-02      8.9940e+03      3.0497e+03     
1.0255e-01      8.2369e+03      2.7209e+03     
1.0755e-01      7.6548e+03      2.4689e+03     
1.1254e-01      7.2118e+03      2.2741e+03     
1.1754e-01      6.8588e+03      2.1133e+03     
1.2254e-01      6.5461e+03      1.9653e+03     
1.2754e-01      6.2320e+03      1.8146e+03     
1.3253e-01      5.8912e+03      1.6537e+03     
1.3753e-01      5.5172e+03      1.4834e+03     
1.4253e-01      5.1204e+03      1.3102e+03     
1.4753e-01      4.7226e+03      1.1436e+03     
1.5253e-01      4.3468e+03      9.9181e+02     
1.5753e-01      4.0119e+03      8.5988e+02     
1.6252e-01      3.7285e+03      7.4915e+02     
1.6753e-01      3.4973e+03      6.5758e+02     
1.7252e-01      3.3117e+03      5.8108e+02     
1.7752e-01      3.1591e+03      5.1474e+02     
1.8252e-01      3.0256e+03      4.5410e+02     
1.8752e-01      2.8981e+03      3.9587e+02     
1.9252e-01      2.7661e+03      3.3808e+02     
1.9752e-01      2.6248e+03      2.8060e+02     
2.0252e-01      2.4749e+03      2.2450e+02     
2.0752e-01      2.3212e+03      1.7144e+02     
2.1252e-01      2.1703e+03      1.2266e+02     
2.1752e-01      2.0287e+03      7.9050e+01     
2.2252e-01      1.9009e+03      4.0583e+01     
2.2752e-01      1.7892e+03      6.8515e+00     
2.3251e-01      1.6932e+03      -2.3027e+01    
2.3752e-01      1.6107e+03      -4.9974e+01    
2.4252e-01      1.5382e+03      -7.4717e+01    
2.4752e-01      1.4717e+03      -9.7867e+01    
2.5252e-01      1.4073e+03      -1.1964e+02    
2.5752e-01      1.3427e+03      -1.3994e+02    
2.6251e-01      1.2766e+03      -1.5865e+02    
2.6751e-01      1.2092e+03      -1.7549e+02    
2.7251e-01      1.1418e+03      -1.9039e+02    
2.7752e-01      1.0761e+03      -2.0342e+02    
2.8252e-01      1.0138e+03      -2.1475e+02    
2.8752e-01      9.5643e+02      -2.2472e+02    
2.9251e-01      9.0454e+02      -2.3372e+02    
2.9751e-01      8.5780e+02      -2.4199e+02    
