# s Q0 Q2 Q4 Q6 Q8 Q10
3.656367612448138682e-02 9.968467248848225104e-01 4.264259415093902958e-07 1.613236268903850991e-06 3.828841969539098958e-07 2.287634711305092050e-07 6.675728919459849177e-07
3.706081418122499083e-02 9.968041681425238165e-01 4.382434773651049744e-07 1.657879108251916347e-06 3.934826568537389599e-07 2.350985537745347086e-07 6.860436970396973486e-07
3.756471157602369465e-02 9.967613732834735840e-01 4.503903940213271232e-07 1.703763556399551622e-06 4.043760046068813541e-07 2.416100167688624564e-07 7.050280951886600510e-07
3.807546021222371624e-02 9.967183389860418963e-01 4.628759469311364743e-07 1.750924390805694776e-06 4.155725050722993337e-07 2.483028083356222884e-07 7.245404672258682719e-07
3.859315324273520503e-02 9.966750639213876051e-01 4.757096546520008368e-07 1.799397372482384709e-06 4.270806572299857880e-07 2.551820170510166327e-07 7.445956005196957520e-07
3.911788508702192246e-02 9.966315467534164751e-01 4.889013062368967617e-07 1.849219274340063451e-06 4.389092005997834614e-07 2.622528757302696233e-07 7.652087006219315098e-07
3.964975144832197373e-02 9.965877861387458791e-01 5.024609691722010920e-07 1.900427910075016699e-06 4.510671223437736330e-07 2.695207656758565516e-07 7.863954032371539269e-07
4.018884933110263014e-02 9.965437807266660508e-01 5.163989973829646717e-07 1.953062164039224357e-06 4.635636643260092235e-07 2.769912209243411936e-07 8.081717865485737780e-07
4.073527705875248928e-02 9.964995291591002280e-01 5.307260394748312844e-07 2.007162021980279495e-06 4.764083303798974990e-07 2.846699326183593422e-07 8.305543839028184842e-07
4.128913429151419290e-02 9.964550300705676822e-01 5.454530473811714362e-07 2.062768602536349096e-06 4.896108940329078275e-07 2.925627536299020876e-07 8.535601968550052190e-07
4.185052204466096354e-02 9.964102820881434175e-01 5.605912849376016455e-07 2.119924189932220528e-06 5.031814059637511206e-07 3.006757030710622988e-07 8.772067086116275896e-07
4.241954270692029766e-02 9.963652838314204230e-01 5.761523370383949328e-07 2.178672267344766846e-06 5.171302021735943904e-07 3.090149711864965035e-07 9.015118978472024893e-07
