# k P0 P2 modes
3.7538e-03      3.3745e+04      -9.3821e+03     7.7000e+01     
8.0504e-03      3.4681e+04      3.2814e+03      5.4800e+02     
1.2849e-02      3.6994e+04      1.2007e+04      1.4800e+03     
1.7752e-02      3.6388e+04      1.3380e+04      2.8720e+03     
2.2692e-02      3.4626e+04      1.5361e+04      4.7360e+03     
2.7648e-02      3.1040e+04      1.2512e+04      7.0360e+03     
3.2613e-02      2.7554e+04      1.0991e+04      9.8380e+03     
3.7611e-02      2.4183e+04      9.5373e+03      1.3208e+04     
4.2613e-02      2.1675e+04      8.7659e+03      1.6858e+04     
4.7605e-02      1.9492e+04      8.2854e+03      2.1080e+04     
5.2591e-02      1.7790e+04      7.5655e+03      2.5624e+04     
5.7568e-02      1.6482e+04      7.1479e+03      3.0728e+04     
6.2562e-02      1.5386e+04      5.8945e+03      3.6498e+04     
6.7567e-02      1.4383e+04      5.7748e+03      4.2528e+04     
7.2573e-02      1.3298e+04      4.9508e+03      4.9152e+04     
7.7565e-02      1.2121e+04      4.4820e+03      5.5744e+04     
8.2548e-02      1.0895e+04      3.8453e+03      6.3346e+04     
8.7544e-02      9.7882e+03      3.9600e+03      7.1388e+04     
9.2544e-02      8.7818e+03      3.3907e+03      7.9762e+04     
9.7542e-02      7.9881e+03      2.8559e+03      8.8564e+04     
1.0254e-01      7.2691e+03      2.4561e+03      9.7988e+04     
1.0754e-01      6.7052e+03      2.3982e+03      1.0771e+05     
1.1254e-01      6.2789e+03      2.2447e+03      1.1795e+05     
1.1753e-01      5.9676e+03      2.0065e+03      1.2829e+05     
1.2252e-01      5.5849e+03      1.4096e+03      1.3977e+05     
1.2753e-01      5.2990e+03      1.6545e+03      1.5195e+05     
1.3254e-01      4.9749e+03      1.5583e+03      1.6358e+05     
1.3753e-01      4.6608e+03      1.3658e+03      1.7594e+05     
1.4253e-01      4.2924e+03      1.2750e+03      1.8906e+05     
1.4753e-01      3.9619e+03      1.0836e+03      2.0282e+05     
1.5253e-01      3.6503e+03      1.1075e+03      2.1681e+05     
1.5752e-01      3.3765e+03      6.9866e+02      2.3088e+05     
1.6252e-01      3.1304e+03      5.9832e+02      2.4623e+05     
1.6752e-01      2.9372e+03      8.0617e+02      2.6133e+05     
1.7252e-01      2.7663e+03      7.6508e+02      2.7728e+05     
1.7752e-01      2.6286e+03      6.8079e+02      2.9332e+05     
