# k P0 P2 modes
3.7054e-03      4.8748e+04      -3.0949e+04     8.3000e+01     
8.0027e-03      3.4344e+04      7.1093e+03      5.9600e+02     
1.2850e-02      3.6514e+04      1.4782e+04      1.6480e+03     
1.7764e-02      3.7343e+04      1.3591e+04      3.1560e+03     
2.2684e-02      3.5104e+04      1.6177e+04      5.1760e+03     
2.7646e-02      3.1692e+04      1.2831e+04      7.8040e+03     
3.2636e-02      2.7933e+04      1.1777e+04      1.0874e+04     
3.7623e-02      2.4670e+04      9.4301e+03      1.4442e+04     
4.2607e-02      2.1845e+04      8.5044e+03      1.8544e+04     
4.7584e-02      1.9682e+04      7.5101e+03      2.3040e+04     
5.2572e-02      1.7984e+04      7.2138e+03      2.8366e+04     
5.7566e-02      1.6607e+04      6.3936e+03      3.3818e+04     
6.2559e-02      1.5502e+04      6.2966e+03      4.0130e+04     
6.7563e-02      1.4484e+04      5.3407e+03      4.6838e+04     
7.2561e-02      1.3310e+04      4.9320e+03      5.3826e+04     
7.7552e-02      1.2112e+04      4.2829e+03      6.1584e+04     
8.2550e-02      1.0987e+04      3.9220e+03      6.9864e+04     
8.7545e-02      9.8948e+03      3.5147e+03      7.8404e+04     
9.2544e-02      8.8306e+03      2.9119e+03      8.7902e+04     
9.7542e-02      7.9750e+03      2.3950e+03      9.7310e+04     
1.0253e-01      7.2352e+03      2.2130e+03      1.0772e+05     
1.0754e-01      6.7053e+03      2.0917e+03      1.1865e+05     
1.1254e-01      6.2829e+03      1.9907e+03      1.2991e+05     
1.1754e-01      5.8905e+03      1.7028e+03      1.4138e+05     
1.2253e-01      5.5656e+03      1.5566e+03      1.5396e+05     
1.2753e-01      5.2480e+03      1.3044e+03      1.6672e+05     
1.3253e-01      4.9155e+03      1.2135e+03      1.7981e+05     
1.3753e-01      4.5582e+03      1.1207e+03      1.9428e+05     
1.4253e-01      4.2289e+03      9.8593e+02      2.0777e+05     
1.4753e-01      3.8854e+03      7.6570e+02      2.2328e+05     
1.5253e-01      3.5548e+03      6.2257e+02      2.3850e+05     
1.5753e-01      3.2768e+03      7.2114e+02      2.5444e+05     
1.6253e-01      3.0684e+03      5.6782e+02      2.7068e+05     
1.6753e-01      2.8503e+03      4.7673e+02      2.8771e+05     
1.7253e-01      2.6847e+03      4.6412e+02      3.0520e+05     
1.7753e-01      2.5250e+03      3.6294e+02      3.2301e+05     
1.8253e-01      2.3916e+03      3.0328e+02      3.4181e+05     
1.8753e-01      2.2629e+03      2.7224e+02      3.6002e+05     
1.9252e-01      2.1302e+03      1.4386e+02      3.7973e+05     
1.9752e-01      1.9977e+03      1.3650e+02      3.9966e+05     
2.0251e-01      1.8649e+03      1.8053e+02      4.2032e+05     
2.0752e-01      1.7459e+03      5.2775e+01      4.4207e+05     
2.1252e-01      1.6432e+03      9.6147e+01      4.6264e+05     
2.1752e-01      1.5243e+03      1.5329e+02      4.8582e+05     
2.2252e-01      1.4411e+03      4.0499e+01      5.0730e+05     
2.2752e-01      1.3488e+03      5.6561e+01      5.3078e+05     
2.3252e-01      1.2678e+03      -2.9459e+01     5.5452e+05     
2.3752e-01      1.1925e+03      -1.2567e+01     5.7801e+05     
2.4252e-01      1.1330e+03      -7.7816e+01     6.0327e+05     
2.4752e-01      1.0742e+03      -4.6457e+01     6.2775e+05     
2.5252e-01      1.0006e+03      -1.0603e+02     6.5330e+05     
2.5751e-01      9.5744e+02      -6.4807e+01     6.7990e+05     
2.6251e-01      9.0090e+02      -4.9169e+01     7.0609e+05     
2.6751e-01      8.4720e+02      -5.2825e+01     7.3426e+05     
2.7251e-01      7.9961e+02      -8.7342e+01     7.6119e+05     
2.7751e-01      7.4208e+02      -7.4023e+01     7.8997e+05     
2.8252e-01      6.9396e+02      -9.4201e+01     8.1825e+05     
2.8751e-01      6.6707e+02      -4.0967e+01     8.4702e+05     
2.9251e-01      6.2418e+02      -1.1407e+02     8.7700e+05     
2.9751e-01      5.7522e+02      -9.1806e+01     9.0860e+05     
3.0252e-01      5.4023e+02      -8.8024e+01     9.3780e+05     
3.0752e-01      5.1112e+02      -1.0110e+02     9.6971e+05     
3.1251e-01      4.7914e+02      -1.2244e+02     9.9996e+05     
3.1751e-01      4.4915e+02      -3.6932e+01     1.0341e+06     
3.2251e-01      4.3105e+02      -1.0505e+02     1.0664e+06     
3.2751e-01      4.1644e+02      -6.3906e+01     1.1003e+06     
3.3251e-01      3.8730e+02      -1.2118e+02     1.1331e+06     
3.3751e-01      3.6351e+02      -6.5451e+01     1.1681e+06     
