# k P0 P2
# reduced chi2 = 1.3498
8.0423e-03      2.5058e+04     
1.2834e-02      3.2751e+04     
1.7734e-02      3.5725e+04     
2.2679e-02      3.4995e+04     
2.7652e-02      3.2336e+04     
3.2627e-02      2.9004e+04     
3.7605e-02      2.5786e+04     
4.2588e-02      2.3078e+04     
4.7581e-02      2.0972e+04     
5.2582e-02      1.9392e+04     
5.7579e-02      1.8172e+04     
6.2575e-02      1.7121e+04     
6.7571e-02      1.6081e+04     
7.2565e-02      1.4961e+04     
7.7563e-02      1.3743e+04     
8.2561e-02      1.2476e+04     
8.7554e-02      1.1239e+04     
9.2546e-02      1.0113e+04     
9.7543e-02      9.1534e+03     
1.0255e-01      8.3819e+03     
1.0755e-01      7.7900e+03     
1.1254e-01      7.3411e+03     
1.1754e-01      6.9846e+03     
1.2254e-01      6.6688e+03     
1.2754e-01      6.3506e+03     
1.3253e-01      6.0036e+03     
1.3753e-01      5.6208e+03     
1.4253e-01      5.2132e+03     
1.4753e-01      4.8035e+03     
1.5253e-01      4.4160e+03     
1.5753e-01      4.0705e+03     
1.6252e-01      3.7783e+03     
1.6753e-01      3.5404e+03     
1.7252e-01      3.3499e+03     
1.7752e-01      3.1939e+03     
1.8252e-01      3.0575e+03     
1.8752e-01      2.9271e+03     
1.9252e-01      2.7916e+03     
1.9752e-01      2.6459e+03     
2.0252e-01      2.4907e+03     
2.0752e-01      2.3312e+03     
2.1252e-01      2.1743e+03     
2.1752e-01      2.0269e+03     
2.2252e-01      1.8938e+03     
2.2752e-01      1.7775e+03     
2.3251e-01      1.6778e+03     
2.3752e-01      1.5921e+03     
2.4252e-01      1.5170e+03     
2.4752e-01      1.4481e+03     
2.5252e-01      1.3813e+03     
2.5752e-01      1.3141e+03     
2.6251e-01      1.2451e+03     
2.6751e-01      1.1746e+03     
2.7251e-01      1.1039e+03     
2.7752e-01      1.0349e+03     
2.8252e-01      9.6936e+02     
2.8752e-01      9.0897e+02     
2.9251e-01      8.5439e+02     
2.9751e-01      8.0524e+02     
