# k P0 P2
# reduced chi2 = 1.1133
8.0217e-03      3.4526e+04     
1.2870e-02      3.8549e+04     
1.7765e-02      3.8846e+04     
2.2668e-02      3.6645e+04     
2.7645e-02      3.3121e+04     
3.2640e-02      2.9278e+04     
3.7627e-02      2.5763e+04     
4.2617e-02      2.2879e+04     
4.7587e-02      2.0671e+04     
5.2574e-02      1.9018e+04     
5.7571e-02      1.7742e+04     
6.2564e-02      1.6652e+04     
6.7566e-02      1.5587e+04     
7.2561e-02      1.4458e+04     
7.7556e-02      1.3244e+04     
8.2553e-02      1.1989e+04     
8.7552e-02      1.0769e+04     
9.2549e-02      9.6627e+03     
9.7546e-02      8.7213e+03     
1.0254e-01      7.9664e+03     
1.0754e-01      7.3859e+03     
1.1254e-01      6.9435e+03     
1.1754e-01      6.5921e+03     
1.2254e-01      6.2810e+03     
1.2753e-01      5.9687e+03     
1.3253e-01      5.6294e+03     
1.3753e-01      5.2572e+03     
1.4253e-01      4.8627e+03     
1.4752e-01      4.4670e+03     
1.5252e-01      4.0934e+03     
1.5752e-01      3.7604e+03     
1.6253e-01      3.4787e+03     
1.6753e-01      3.2494e+03     
1.7253e-01      3.0655e+03     
1.7753e-01      2.9145e+03     
1.8253e-01      2.7826e+03     
1.8752e-01      2.6565e+03     
1.9252e-01      2.5258e+03     
1.9752e-01      2.3859e+03     
2.0252e-01      2.2372e+03     
2.0752e-01      2.0848e+03     
2.1252e-01      1.9352e+03     
2.1752e-01      1.7948e+03     
2.2252e-01      1.6683e+03     
2.2752e-01      1.5576e+03     
2.3252e-01      1.4628e+03     
2.3752e-01      1.3813e+03     
2.4252e-01      1.3098e+03     
2.4752e-01      1.2442e+03     
2.5251e-01      1.1807e+03     
2.5751e-01      1.1169e+03     
2.6252e-01      1.0517e+03     
2.6752e-01      9.8502e+02     
2.7252e-01      9.1848e+02     
2.7752e-01      8.5358e+02     
2.8252e-01      7.9203e+02     
2.8752e-01      7.3536e+02     
2.9252e-01      6.8414e+02     
2.9751e-01      6.3805e+02     
