# k P0 P2
# reduced chi2 = 1.2575
8.0217e-03      2.6619e+04      9.1231e+03     
1.2870e-02      3.5250e+04      1.3295e+04     
1.7765e-02      3.7896e+04      1.4587e+04     
2.2668e-02      3.6842e+04      1.4113e+04     
2.7645e-02      3.3848e+04      1.2747e+04     
3.2640e-02      3.0207e+04      1.1095e+04     
3.7627e-02      2.6738e+04      9.5470e+03     
4.2617e-02      2.3832e+04      8.2680e+03     
4.7587e-02      2.1577e+04      7.2786e+03     
5.2574e-02      1.9869e+04      6.5158e+03     
5.7571e-02      1.8534e+04      5.8944e+03     
6.2564e-02      1.7377e+04      5.3319e+03     
6.7566e-02      1.6238e+04      4.7692e+03     
7.2561e-02      1.5027e+04      4.1841e+03     
7.7556e-02      1.3730e+04      3.5845e+03     
8.2553e-02      1.2394e+04      2.9980e+03     
8.7552e-02      1.1101e+04      2.4571e+03     
9.2549e-02      9.9306e+03      1.9862e+03     
9.7546e-02      8.9350e+03      1.5947e+03     
1.0254e-01      8.1337e+03      1.2784e+03     
1.0754e-01      7.5123e+03      1.0232e+03     
1.1254e-01      7.0324e+03      8.1096e+02     
1.1754e-01      6.6457e+03      6.2554e+02     
1.2254e-01      6.3017e+03      4.5460e+02     
1.2753e-01      5.9597e+03      2.9201e+02     
1.3253e-01      5.5952e+03      1.3717e+02     
1.3753e-01      5.2032e+03      -6.6628e+00    
1.4253e-01      4.7947e+03      -1.3530e+02    
1.4752e-01      4.3901e+03      -2.4587e+02    
1.5252e-01      4.0111e+03      -3.3810e+02    
1.5752e-01      3.6745e+03      -4.1420e+02    
1.6253e-01      3.3894e+03      -4.7793e+02    
1.6753e-01      3.1558e+03      -5.3332e+02    
1.7253e-01      2.9664e+03      -5.8355e+02    
1.7753e-01      2.8091e+03      -6.3039e+02    
1.8253e-01      2.6710e+03      -6.7394e+02    
1.8752e-01      2.5399e+03      -7.1307e+02    
1.9252e-01      2.4065e+03      -7.4586e+02    
1.9752e-01      2.2669e+03      -7.7081e+02    
2.0252e-01      2.1215e+03      -7.8718e+02    
2.0752e-01      1.9749e+03      -7.9574e+02    
2.1252e-01      1.8327e+03      -7.9817e+02    
2.1752e-01      1.7001e+03      -7.9673e+02    
2.2252e-01      1.5811e+03      -7.9368e+02    
2.2752e-01      1.4770e+03      -7.9075e+02    
2.3252e-01      1.3875e+03      -7.8904e+02    
2.3752e-01      1.3102e+03      -7.8865e+02    
2.4252e-01      1.2422e+03      -7.8910e+02    
2.4752e-01      1.1799e+03      -7.8923e+02    
2.5251e-01      1.1202e+03      -7.8768e+02    
2.5751e-01      1.0610e+03      -7.8352e+02    
2.6252e-01      1.0014e+03      -7.7609e+02    
2.6752e-01      9.4139e+02      -7.6538e+02    
2.7252e-01      8.8222e+02      -7.5210e+02    
2.7752e-01      8.2505e+02      -7.3713e+02    
2.8252e-01      7.7120e+02      -7.2155e+02    
2.8752e-01      7.2180e+02      -7.0647e+02    
2.9252e-01      6.7722e+02      -6.9254e+02    
2.9751e-01      6.3714e+02      -6.7991e+02    
