# s Q0 Q2 Q4 Q6 Q8 Q10
1.479408046635224960e-02 9.998814890512157660e-01 5.770557882206418797e-08 1.017089402293215792e-07 3.801888931141501697e-08 8.371897517050861777e-08 -1.149526606542843147e-08
1.499522819529809474e-02 9.998768358612524221e-01 5.929356151690720671e-08 1.045064505576966973e-07 3.906462109146862069e-08 8.602153438075166407e-08 -1.181147343478760944e-08
1.519911082952933937e-02 9.998721413639898303e-01 6.092535440221469181e-08 1.073810828435200569e-07 4.013918243625826261e-08 8.838756508957554145e-08 -1.213639933794731279e-08
1.540576555418826481e-02 9.998674051929242745e-01 6.260217066455057943e-08 1.103349703638630388e-07 4.124337083422700646e-08 9.081882275502386464e-08 -1.247028499315103884e-08
1.561523006000497225e-02 9.998626269783034148e-01 6.432525726921334965e-08 1.133703056943803089e-07 4.237800594285583471e-08 9.331711162187861313e-08 -1.281337832601290804e-08
1.582754255017161313e-02 9.998578063470973110e-01 6.609589590832634376e-08 1.164893423696272994e-07 4.354393020943435580e-08 9.588428608725583383e-08 -1.316593415741186247e-08
1.604274174731007072e-02 9.998529429229705556e-01 6.791540397550112651e-08 1.196943965897441419e-07 4.474200950916909123e-08 9.852225210431913647e-08 -1.352821439663682520e-08
1.626086690053439587e-02 9.998480363262514103e-01 6.978513556827698435e-08 1.229878489756020339e-07 4.597313380141408553e-08 1.012329686258366793e-07 -1.390048824002048416e-08
1.648195779260926142e-02 9.998430861739042719e-01 7.170648251904585043e-08 1.263721463736448828e-07 4.723821780448385740e-08 1.040184490885923932e-07 -1.428303237520116327e-08
1.670605474720572581e-02 9.998380920794984750e-01 7.368087545526556442e-08 1.298498037118161162e-07 4.853820168956960390e-08 1.068807629397946086e-07 -1.467613119117064502e-08
1.693319863625569049e-02 9.998330536531782053e-01 7.570978488965239429e-08 1.334234059077666949e-07 4.987405179420529582e-08 1.098220372064637424e-07 -1.508007699424360522e-08
1.716343088740631198e-02 9.998279705016340779e-01 7.779472232934172284e-08 1.370956098466936675e-07 5.124676132591340526e-08 1.128444581353008425e-07 -1.549517027831365746e-08
1.739679349157578769e-02 9.998228422280692751e-01 7.993724147822659352e-08 1.408691463388954098e-07 5.265735123755638117e-08 1.159502727496827326e-07 -1.592171976081185054e-08
1.763332901061187910e-02 9.998176684321721241e-01 8.213893934910365869e-08 1.447468222855326709e-07 5.410687082196518018e-08 1.191417907102108963e-07 -1.636004290624926121e-08
1.787308058505454600e-02 9.998124487100834568e-01 8.440145753275160865e-08 1.487315227525196324e-07 5.559639863079402343e-08 1.224213859673382297e-07 -1.681046597535324636e-08
1.811609194200414219e-02 9.998071826543649676e-01 8.672648344008237040e-08 1.528262131801673488e-07 5.712704326484949077e-08 1.257914985917875074e-07 -1.727332432158137813e-08
1.836240740309658462e-02 9.998018698539682392e-01 8.911575159239737202e-08 1.570339416401142592e-07 5.869994421796058086e-08 1.292546366305983522e-07 -1.774896264659224863e-08
1.861207189258694966e-02 9.997965098942017681e-01 9.157104494848223621e-08 1.613578411564322023e-07 6.031627274484802037e-08 1.328133780159258945e-07 -1.823773526298669267e-08
1.886513094554299538e-02 9.997911023567009892e-01 9.409419626940279104e-08 1.658011320924001963e-07 6.197723275355011057e-08 1.364703725278142641e-07 -1.874000636448844787e-08
1.912163071615007037e-02 9.997856468193927482e-01 9.668708952239586006e-08 1.703671246053650036e-07 6.368406172331043060e-08 1.402283438129338396e-07 -1.925615030383882655e-08
1.938161798612894268e-02 9.997801428564656590e-01 9.935166132473881625e-08 1.750592211712130332e-07 6.543803164849759621e-08 1.440900914605343026e-07 -1.978655187857818425e-08
1.964514017326809622e-02 9.997745900383344653e-01 1.020899024288588806e-07 1.798809191806377618e-07 6.724045000937397111e-08 1.480584931374065083e-07 -2.033160662496204442e-08
1.991224534007201771e-02 9.997689879316083994e-01 1.049038592498769584e-07 1.848358136092717633e-07 6.909266077048702269e-08 1.521365067835525286e-07 -2.089172112024665319e-08
2.018298220252708053e-02 9.997633360990562101e-01 1.077956354246011596e-07 1.899275997790602536e-07 7.099604537732408809e-08 1.563271728960890021e-07 -2.146731334171239411e-08
2.045740013898661794e-02 9.997576340995736333e-01 1.107673934768076422e-07 1.951600761220575201e-07 7.295202393316511485e-08 1.606336167489250560e-07 -2.205881279396511764e-08
2.073554919917678166e-02 9.997518814881486415e-01 1.138213564058273071e-07 2.005371471757975803e-07 7.496205610395338684e-08 1.650590509351902755e-07 -2.266666112647216841e-08
2.101748011332488231e-02 9.997460778158258066e-01 1.169598094458424143e-07 2.060628265106418205e-07 7.702764235631243454e-08 1.696067777213248700e-07 -2.329131227939731177e-08
2.130324430141180420e-02 9.997402226296727701e-01 1.201851018123777685e-07 2.117412398173112593e-07 7.915032507617554408e-08 1.742801915990284510e-07 -2.393323287958499365e-08
2.159289388255025699e-02 9.997343154727450498e-01 1.234996485118012431e-07 2.175766280674978492e-07 8.133168975060418877e-08 1.790827818840204566e-07 -2.459290259842746610e-08
2.188648168449050871e-02 9.997283558840499573e-01 1.269059322024238310e-07 2.235733507641724905e-07 8.357336618315134761e-08 1.840181353885097273e-07 -2.527081451989786987e-08
2.218406125325540421e-02 9.997223433985115149e-01 1.304065051092362429e-07 2.297358892851264119e-07 8.587702974409284254e-08 1.890899391702788993e-07 -2.596747551915024155e-08
2.248568686290629282e-02 9.997162775469332630e-01 1.340039909933941295e-07 2.360688503216504183e-07 8.824440265623882388e-08 1.943019833599458631e-07 -2.668340665190298148e-08
2.279141352544189481e-02 9.997101578559635104e-01 1.377010871782567284e-07 2.425769694154722636e-07 9.067725531749338327e-08 1.996581640689648530e-07 -2.741914355495983532e-08
2.310129700083160542e-02 9.997039838480564766e-01 1.415005666214983332e-07 2.492651146122021870e-07 9.317740763112805588e-08 2.051624864066065300e-07 -2.817523690633591919e-08
2.341539380718529045e-02 9.996977550414383185e-01 1.454052801084844931e-07 2.561382901430640304e-07 9.574673052592801481e-08 2.108190674539509050e-07 -2.895225265659693950e-08
2.373376123106136701e-02 9.996914709500662743e-01 1.494181583842992046e-07 2.632016403646945297e-07 9.838714721426747600e-08 2.166321395823816638e-07 -2.975077275343987264e-08
2.405645733791497709e-02 9.996851310835933591e-01 1.535422144722831198e-07 2.704604536581881196e-07 1.011006347935312715e-07 2.226060536061331593e-07 -3.057139539766785350e-08
2.438354098268829054e-02 9.996787349473296169e-01 1.577805459964422989e-07 2.779201665171155298e-07 1.038892257389184761e-07 2.287452821563319395e-07 -3.141473555258175441e-08
2.471507182054475185e-02 9.996722820422035971e-01 1.621363375832208251e-07 2.855863677368168696e-07 1.067550094699824495e-07 2.350544231249972418e-07 -3.228142541845553398e-08
2.505111031774929012e-02 9.996657718647239399e-01 1.666128633327561956e-07 2.934648027242520118e-07 1.097001339622608368e-07 2.415382032080890196e-07 -3.317211492068065293e-08
2.539171776269645922e-02 9.996592039069404079e-01 1.712134893610531271e-07 3.015613779308608076e-07 1.127268074049118868e-07 2.482014815496120298e-07 -3.408747221185807852e-08
2.573695627708853448e-02 9.996525776564040289e-01 1.759416764158807800e-07 3.098821654132870533e-07 1.158372999061743423e-07 2.550492534907645246e-07 -3.502818418838889573e-08
2.608688882726556413e-02 9.996458925961281272e-01 1.808009825553996554e-07 3.184334075392833756e-07 1.190339452172677673e-07 2.620866544516002994e-07 -3.599495706992621790e-08
2.644157923568950935e-02 9.996391482045475785e-01 1.857950659665476033e-07 3.272215217537844133e-07 1.223191426580937091e-07 2.693189637958776390e-07 -3.698851675365978636e-08
2.680109219258448860e-02 9.996323439554788415e-01 1.909276877399194142e-07 3.362531056337506836e-07 1.256953587923506606e-07 2.767516090656063546e-07 -3.800960966532911229e-08
2.716549326773531198e-02 9.996254793180779918e-01 1.962027148503325325e-07 3.455349419352772908e-07 1.291651294583493506e-07 2.843901700767514044e-07 -3.905900314538026517e-08
2.753484892244643586e-02 9.996185537568026414e-01 2.016241231606138867e-07 3.550740038629709091e-07 1.327310617036657740e-07 2.922403832637582128e-07 -4.013748609232083416e-08
2.790922652166349938e-02 9.996115667313657527e-01 2.071960005248951451e-07 3.648774604752601480e-07 1.363958358064971098e-07 3.003081461224802413e-07 -4.124586957509507639e-08
2.828869434625969417e-02 9.996045176966994461e-01 2.129225499817910307e-07 3.749526822453376342e-07 1.401622073552297274e-07 3.085995217809386025e-07 -4.238498746311213834e-08
2.867332160548916389e-02 9.995974061029069269e-01 2.188080930403472526e-07 3.853072467827021874e-07 1.440330093880772070e-07 3.171207437019897439e-07 -4.355569707449160026e-08
2.906317844960974034e-02 9.995902313952247376e-01 2.248570730485108076e-07 3.959489447338955269e-07 1.480111545638853613e-07 3.258782205464181539e-07 -4.475887989103430555e-08
2.945833598267730280e-02 9.995829930139767949e-01 2.310740587214645417e-07 4.068857857779341391e-07 1.520996375476555301e-07 3.348785410475451701e-07 -4.599544205194887926e-08
2.985886627551409891e-02 9.995756903945322014e-01 2.374637476480047919e-07 4.181260049475450095e-07 1.563015371593374392e-07 3.441284792859291930e-07 -4.726631534851381614e-08
3.026484237885337242e-02 9.995683229672613912e-01 2.440309700236988902e-07 4.296780689788561022e-07 1.606200188918625936e-07 3.536349998549110414e-07 -4.857245775799587781e-08
3.067633833666272639e-02 9.995608901574917216e-01 2.507806924295806424e-07 4.415506829216566216e-07 1.650583373473462679e-07 3.634052633064071460e-07 -4.991485423911889695e-08
3.109342919964865060e-02 9.995533913854641739e-01 2.577180217336067408e-07 4.537527969254975014e-07 1.696198387749233921e-07 3.734466317278485364e-07 -5.129451750108770987e-08
3.151619103894462426e-02 9.995458260662859473e-01 2.648482091053384540e-07 4.662936132214405170e-07 1.743079636817697514e-07 3.837666744797802201e-07 -5.271248879481329906e-08
3.194470095998537540e-02 9.995381936098886033e-01 2.721766541353188385e-07 4.791825933210387908e-07 1.791262494895206578e-07 3.943731741250907550e-07 -5.416983877518608667e-08
3.237903711656973244e-02 9.995304934209797709e-01 2.797089091364371762e-07 4.924294653479123123e-07 1.840783334195899524e-07 4.052741324008484779e-07 -5.566766814641299928e-08
3.281927872511473943e-02 9.995227248989967395e-01 2.874506834457984553e-07 5.060442317335776940e-07 1.891679551561456922e-07 4.164777766217648131e-07 -5.720710881266187758e-08
3.326550607910352259e-02 9.995148874380628268e-01 2.954078479776255173e-07 5.200371769832938303e-07 1.943989598938773924e-07 4.279925660085973847e-07 -5.878932457268606483e-08
3.371780056372962464e-02 9.995069804269380853e-01 3.035864398459517432e-07 5.344188757439780343e-07 1.997753013194611831e-07 4.398271983308399935e-07 -6.041551208071861990e-08
3.417624467074045075e-02 9.994990032489727838e-01 3.119926671345974690e-07 5.492002010898985272e-07 2.053010447103509139e-07 4.519906167149475532e-07 -6.208690178568993802e-08
3.464092201348251826e-02 9.994909552820595566e-01 3.206329138071172726e-07 5.643923330498004346e-07 2.109803701238866082e-07 4.644920166507779607e-07 -6.380475889785245268e-08
3.511191734215130672e-02 9.994828358985851091e-01 3.295137447473242715e-07 5.800067673954748544e-07 2.168175756483455371e-07 4.773408532259166394e-07 -6.557038443148199876e-08
3.558931655924840037e-02 9.994746444653825890e-01 3.386419110096095530e-07 5.960553246104658931e-07 2.228170809006826923e-07 4.905468484415961898e-07 -6.738511603604957811e-08
3.607320673524882365e-02 9.994663803436810712e-01 3.480243550980666001e-07 6.125501592713785668e-07 2.289834303200217839e-07 5.041199989998909313e-07 -6.925032933819978514e-08
3.656367612448138682e-02 9.994580428890577073e-01 3.576682165257227907e-07 6.295037695488470477e-07 2.353212968645140745e-07 5.180705840565535117e-07 -7.116743883335633500e-08
3.706081418122499083e-02 9.994496314513870994e-01 3.675808374734243220e-07 6.469290070615445482e-07 2.418354856609699648e-07 5.324091733299321496e-07 -7.313789904939554068e-08
3.756471157602369465e-02 9.994411453747908958e-01 3.777697686275564728e-07 6.648390870018304247e-07 2.485309377919727090e-07 5.471466354195874007e-07 -7.516320569477096503e-08
3.807546021222371624e-02 9.994325839975873871e-01 3.882427751764275352e-07 6.832475985707503368e-07 2.554127341628651658e-07 5.622941463920740209e-07 -7.724489688816565574e-08
3.859315324273520503e-02 9.994239466522404358e-01 3.990078430448379883e-07 7.021685156415575311e-07 2.624860996335323642e-07 5.778631984879809960e-07 -7.938455418212086095e-08
3.911788508702192246e-02 9.994152326653071849e-01 4.100731851870091300e-07 7.216162078861959699e-07 2.697564069647812081e-07 5.938656093415263477e-07 -8.158380410320211204e-08
3.964975144832197373e-02 9.994064413573878758e-01 4.214472481900148231e-07 7.416054520732115996e-07 2.772291811874636860e-07 6.103135312082323175e-07 -8.384431924768467473e-08
4.018884933110263014e-02 9.993975720430706700e-01 4.331387190080930140e-07 7.621514437718602808e-07 2.849101039442643668e-07 6.272194605922451993e-07 -8.616781965535706713e-08
4.073527705875248928e-02 9.993886240308809121e-01 4.451565318956753625e-07 7.832698093977117677e-07 2.928050179592555641e-07 6.445962481538915764e-07 -8.855607422211963957e-08
4.128913429151419290e-02 9.993795966232265071e-01 4.575098756063698121e-07 8.049766185339735004e-07 3.009199317899114128e-07 6.624571087771677196e-07 -9.101090191193314606e-08
4.185052204466096354e-02 9.993704891163440740e-01 4.702082006795949766e-07 8.272883967655861203e-07 3.092610244123640805e-07 6.808156321906092684e-07 -9.353417349097621691e-08
4.241954270692029766e-02 9.993613008002454334e-01 4.832612270672186867e-07 8.502221387348404415e-07 3.178346502481495395e-07 6.996857936372833163e-07 -9.612781282302581523e-08
4.299630005914809039e-02 9.993520309586622075e-01 4.966789519220725798e-07 8.737953216558473110e-07 3.266473441833294590e-07 7.190819649875762884e-07 -9.879379844895301818e-08
4.358089929325677236e-02 9.993426788689898643e-01 5.104716576292943598e-07 8.980259192093939772e-07 3.357058267657971202e-07 7.390189261508002182e-07 -1.015341651630519142e-07
4.417344703140068524e-02 9.993332438022334285e-01 5.246499200622782601e-07 9.229324158591777507e-07 3.450170095243851320e-07 7.595118768457580357e-07 -1.043510056836527035e-07
4.477405134542242204e-02 9.993237250229493052e-01 5.392246171445742301e-07 9.485338215116051220e-07 3.545880005958287552e-07 7.805764485868330004e-07 -1.072464721308133707e-07
4.538282177656344923e-02 9.993141217891907679e-01 5.542069375405429598e-07 9.748496867580409097e-07 3.644261102110509236e-07 8.022287172805344623e-07 -1.102227780341573538e-07
4.599986935544285449e-02 9.993044333524484513e-01 5.696083897282040276e-07 1.001900118410069081e-06 3.745388566496978783e-07 8.244852159297322148e-07 -1.132821999100803645e-07
4.662530662230762735e-02 9.992946589575940619e-01 5.854408112656312896e-07 1.029705795583179663e-06 3.849339721847166591e-07 8.473629478673436146e-07 -1.164270791796677811e-07
4.725924764755833063e-02 9.992847978428213152e-01 6.017163784060696142e-07 1.058287986160461216e-06 3.956194093842920373e-07 8.708794002220941771e-07 -1.196598238514536856e-07
4.790180805255385421e-02 9.992748492395876481e-01 6.184476158738728933e-07 1.087668563892980223e-06 4.066033472934083148e-07 8.950525580391605293e-07 -1.229829107405082057e-07
4.855310503069897032e-02 9.992648123725550446e-01 6.356474070553586008e-07 1.117870025848465626e-06 4.178941981043613677e-07 9.199009185537789375e-07 -1.263988872631968598e-07
4.921325736881874968e-02 9.992546864595291956e-01 6.533290044292546201e-07 1.148915510450329578e-06 4.295006138688656199e-07 9.454435060153355714e-07 -1.299103735310395834e-07
4.988238546882332869e-02 9.992444707113997682e-01 6.715060403070451460e-07 1.180828816046350608e-06 4.414314934083603731e-07 9.716998869458077447e-07 -1.335200645048075633e-07
5.056061136966764208e-02 9.992341643320804545e-01 6.901925379544603423e-07 1.213634419947971254e-06 4.536959895797346027e-07 9.986901857177608309e-07 -1.372307319701821907e-07
5.124805876960934065e-02 9.992237665184467987e-01 7.094029229190487981e-07 1.247357498182613418e-06 4.663035164492520699e-07 1.026435100849720250e-06 -1.410452270584468413e-07
5.194485304876955006e-02 9.992132764602732475e-01 7.291520348196780258e-07 1.282023945673558593e-06 4.792637569851010491e-07 1.054955921519391648e-06 -1.449664823518908951e-07
5.265112129200034269e-02 9.992026933401721989e-01 7.494551394119992454e-07 1.317660397107289129e-06 4.925866707920333870e-07 1.084274544720160885e-06 -1.489975143457784954e-07
5.336699231206309957e-02 9.991920163335303862e-01 7.703279410873748221e-07 1.354294248323679231e-06 5.062825022568449284e-07 1.114413492766615956e-06 -1.531414256914524645e-07
5.409259667312202313e-02 9.991812446084458177e-01 7.917865956199579804e-07 1.391953678490008422e-06 5.203617886285635722e-07 1.145395931575379776e-06 -1.574014079925482463e-07
5.482806671455710268e-02 9.991703773256628285e-01 8.138477234188712893e-07 1.430667672775136961e-06 5.348353686444457704e-07 1.177245689223218979e-06 -1.617807441942052085e-07
5.557353657510084172e-02 9.991594136385076874e-01 8.365284231003779941e-07 1.470466045785114109e-06 5.497143912257571607e-07 1.209987275208954941e-06 -1.662828113372846650e-07
5.632914221730312559e-02 9.991483526928237602e-01 8.598462855397721530e-07 1.511379465599351610e-06 5.650103246134938528e-07 1.243645900127989324e-06 -1.709110831025928135e-07
5.709502145232878828e-02 9.991371936269055620e-01 8.838194082181311065e-07 1.553439478668989670e-06 5.807349654681571190e-07 1.278247496186266592e-06 -1.756691329171620726e-07
5.787131396509229836e-02 9.991259355714317003e-01 9.084664101230890099e-07 1.596678535297513395e-06 5.969004485460717536e-07 1.313818738058665525e-06 -1.805606366628990500e-07
5.865816133973419944e-02 9.991145776493983721e-01 9.338064470196785318e-07 1.641130015966736683e-06 6.135192564769193648e-07 1.350387064519859379e-06 -1.855893757598259212e-07
5.945570708544391236e-02 9.991031189760535280e-01 9.598592272523242547e-07 1.686828258349496281e-06 6.306042300134725227e-07 1.387980700558254392e-06 -1.907592400491636102e-07
6.026409666263371490e-02 9.990915586588247077e-01 9.866450278953713940e-07 1.733808585274438610e-06 6.481685782790420242e-07 1.426628680402902537e-06 -1.960742312487404929e-07
6.108347750946849924e-02 9.990798957972549799e-01 1.014184711511914403e-06 1.782107333363803908e-06 6.662258896254548132e-07 1.466360870969048456e-06 -2.015384660211363680e-07
6.191399906875630355e-02 9.990681294829300008e-01 1.042499743339859468e-06 1.831761882612214222e-06 6.847901426280609727e-07 1.507207996154368093e-06 -2.071561794273436263e-07
6.275581281520445365e-02 9.990562587994099575e-01 1.071612209066948178e-06 1.882810686748718055e-06 7.038757175890928347e-07 1.549201661697223860e-06 -2.129317281913039626e-07
6.360907228304628347e-02 9.990442828221588467e-01 1.101544833014544255e-06 1.935293304651475679e-06 7.234974080764023265e-07 1.592374381030107489e-06 -2.188695945482609845e-07
6.447393309404345074e-02 9.990322006184730874e-01 1.132320996979553665e-06 1.989250432554259325e-06 7.436704330813486973e-07 1.636759601662163806e-06 -2.249743897658121176e-07
6.535055298586910089e-02 9.990200112474088012e-01 1.163964759640690169e-06 2.044723937208817758e-06 7.644104495344947714e-07 1.682391732344710489e-06 -2.312508577738736740e-07
6.623909184087668767e-02 9.990077137597119794e-01 1.196500876435472451e-06 2.101756890167502502e-06 7.857335649178582888e-07 1.729306171273877461e-06 -2.377038793398085816e-07
6.713971171526031401e-02 9.989953071977423216e-01 1.229954820147024472e-06 2.160393602943654817e-06 8.076563505285238513e-07 1.777539334892602989e-06 -2.443384759260854765e-07
6.805257686861129751e-02 9.989827905954026255e-01 1.264352802108384022e-06 2.220679663216309132e-06 8.301958551331729633e-07 1.827128687547872377e-06 -2.511598136669633151e-07
6.897785379387658122e-02 9.989701629780618486e-01 1.299721793932263083e-06 2.282661972246032459e-06 8.533696187532275043e-07 1.878112772259370194e-06 -2.581732079007395228e-07
6.991571124772466561e-02 9.989574233624823885e-01 1.336089550019341789e-06 2.346388783247146600e-06 8.771956871666538034e-07 1.930531242138376406e-06 -2.653841273471368129e-07
7.086632028132422434e-02 9.989445707567431443e-01 1.373484630668559083e-06 2.411909740991559545e-06 9.016926266556478839e-07 1.984424892894850593e-06 -2.727981987034485102e-07
7.182985427154131575e-02 9.989316041601633556e-01 1.411936425956947203e-06 2.479275922495976152e-06 9.268795393750876502e-07 2.039835696151763566e-06 -2.804212110858879940e-07
7.280648895256074116e-02 9.989185225632262188e-01 1.451475180214075888e-06 2.548539879070361082e-06 9.527760788719540855e-07 2.096806834006781343e-06 -2.882591210900643278e-07
7.379640244793725379e-02 9.989053249475012830e-01 1.492132017346207425e-06 2.619755679476060624e-06 9.794024663429743810e-07 2.155382734382709377e-06 -2.963180575605283825e-07
7.479977530308275224e-02 9.988920102855662897e-01 1.533938966922117274e-06 2.692978954366948207e-06 1.006779507372606754e-06 2.215609107428162570e-06 -3.046043265066735995e-07
7.581679051819496806e-02 9.988785775409273482e-01 1.576928990932849894e-06 2.768266942187396692e-06 1.034928608893677407e-06 2.277532983230289737e-06 -3.131244166023291180e-07
7.684763358163397562e-02 9.988650256679406647e-01 1.621136011471222327e-06 2.845678536295561332e-06 1.063871796929560069e-06 2.341202750410689162e-06 -3.218850044076703017e-07
7.789249250375253342e-02 9.988513536117312741e-01 1.666594939243991248e-06 2.925274333486701039e-06 1.093631734860544099e-06 2.406668195867061578e-06 -3.308929597508941326e-07
7.895155785118633529e-02 9.988375603081136589e-01 1.713341702820102853e-06 3.007116684111145478e-06 1.124231741928618967e-06 2.473980545952751547e-06 -3.401553517557568558e-07
8.002502278161052751e-02 9.988236446835067062e-01 1.761413278947703528e-06 3.091269743450694783e-06 1.155695812751426069e-06 2.543192508486513692e-06 -3.496794543169524991e-07
8.111308307896872294e-02 9.988096056548551038e-01 1.810847723598258409e-06 3.177799524851461931e-06 1.188048636955905615e-06 2.614358316398840179e-06 -3.594727524718010633e-07
8.221593718918115967e-02 9.987954421295442975e-01 1.861684204072836557e-06 3.266773954280844751e-06 1.221315619703850786e-06 2.687533772410376666e-06 -3.695429484706720277e-07
8.333378625633819370e-02 9.987811530053163356e-01 1.913963032075833544e-06 3.358262926505973943e-06 1.255522902824631838e-06 2.762776295036768563e-06 -3.798979680325614763e-07
8.446683415938599504e-02 9.987667371701868246e-01 1.967725697674888496e-06 3.452338363077834175e-06 1.290697386301267839e-06 2.840144966190192759e-06 -3.905459672243601230e-07
8.561528754931102547e-02 9.987521935023589981e-01 2.023014904398804932e-06 3.549074271898959016e-06 1.326866750672307029e-06 2.919700579956383903e-06 -4.014953391035280942e-07
8.677935588683004242e-02 9.987375208701364526e-01 2.079874605393313268e-06 3.648546808560531523e-06 1.364059480096291096e-06 3.001505692818690674e-06 -4.127547205629008365e-07
8.795925148059269283e-02 9.987227181318386604e-01 2.138350040544209530e-06 3.750834339653043656e-06 1.402304885796639929e-06 3.085624675629086694e-06 -4.243329998648357418e-07
8.915518952590333057e-02 9.987077841357114849e-01 2.198487774907659026e-06 3.856017507725571908e-06 1.441633130661922788e-06 3.172123766727602263e-06 -4.362393236679726438e-07
9.036738814396948205e-02 9.986927177198398065e-01 2.260335738113412233e-06 3.964179298403425871e-06 1.482075254116450920e-06 3.261071127026059792e-06 -4.484831049964414990e-07
